0  0.80009  31.1213  -2.91801  //    0.818951  31.1186  -2.92347  0.812685  31.1217  -2.80703  0.768862  31.1153  -2.83709  0.817689  31.1077  -2.96531  0.85711  31.1591  -3.12725  0.77959  31.0644  -3.31338  0.816837  31.124  -2.79468  0.794329  31.1383  -2.75592  0.773703  31.1132  -2.91556  0.759847  31.1717  -2.76585  0.741393  31.1352  -2.78072  0.782905  31.0975  -2.65493  0.814908  31.1305  -3.01369  0.830327  31.0745  -2.84637  0.847984  31.1665  -3.07205  0.812511  31.12  -2.81322  0.7655  31.1268  -2.59941  0.779665  31.1126  -2.68866  0.776026  31.0764  -3.22885  0.810753  31.0605  -3.29049  0.781977  31.1536  -2.78517  0.777253  31.1117  -2.669  0.817609  31.1482  -3.11563  0.81333  31.1353  -3.05871  0.850503  31.1485  -3.12775
1  0.593701  31.9858  -5.08949  //    0.598786  31.9667  -5.32616  0.612969  31.9371  -5.20667  0.560548  31.9145  -4.97787  0.592892  31.9558  -5.42045  0.64862  32.0819  -5.08961  0.632893  32.0566  -5.11873  0.607586  31.9977  -5.07625  0.589345  31.9648  -5.12433  0.560313  31.9231  -5.12482  0.552766  31.9886  -4.91962  0.542185  31.9027  -5.00671  0.59046  31.8648  -5.0388  0.603683  32.0126  -4.92624  0.620394  31.8912  -5.22849  0.611497  32.1269  -5.24015  0.60703  31.977  -5.17379  0.561374  31.9539  -4.89502  0.572573  31.9122  -4.69322  0.595856  32.0234  -5.0494  0.61858  32.0183  -5.12491  0.562131  32.0327  -5.12001  0.578367  31.9014  -5.01209  0.586615  32.0743  -5.08148  0.600542  32.0312  -5.02461  0.63453  32.1366  -5.23779
2  0.297123  32.3492  -4.55906  //    0.288004  32.3353  -4.82774  0.300123  32.3325  -4.6572  0.291576  32.2659  -4.53297  0.2856  32.3304  -4.92563  0.338184  32.4406  -4.42033  0.348683  32.4811  -4.44061  0.303952  32.3393  -4.60794  0.290139  32.3412  -4.6368  0.285623  32.2854  -4.67655  0.289706  32.3389  -4.51793  0.282233  32.2647  -4.59086  0.294927  32.2373  -4.59434  0.312392  32.3583  -4.33421  0.299818  32.2679  -4.69638  0.273312  32.4851  -4.55612  0.295758  32.3386  -4.682  0.287696  32.2663  -4.5546  0.297997  32.2161  -4.28451  0.305964  32.415  -4.37062  0.307914  32.428  -4.41449  0.278041  32.3508  -4.74185  0.277247  32.2705  -4.51029  0.285735  32.4321  -4.48853  0.304566  32.3983  -4.39671  0.302882  32.5092  -4.51735
3  0.312771  32.3086  -4.51881  //    0.309584  32.2522  -4.71823  0.311037  32.2533  -4.54941  0.337239  32.2665  -4.59157  0.315928  32.2489  -4.8063  0.331651  32.4236  -4.37275  0.359124  32.5109  -4.42012  0.310586  32.2685  -4.52502  0.304863  32.2638  -4.55118  0.340307  32.2755  -4.72799  0.339974  32.3306  -4.60007  0.341633  32.2554  -4.64746  0.307173  32.1664  -4.5307  0.303242  32.3594  -4.32737  0.308062  32.1995  -4.57039  0.265598  32.3823  -4.42909  0.312455  32.2609  -4.59607  0.302081  32.201  -4.51877  0.317948  32.2253  -4.36576  0.319101  32.4251  -4.35365  0.329143  32.424  -4.4122  0.303716  32.2694  -4.68986  0.276979  32.2051  -4.42384  0.30456  32.4219  -4.50704  0.301617  32.3971  -4.37858  0.265662  32.4273  -4.35695
4  0.253875  32.3903  -3.96141  //    0.254555  32.3526  -4.05919  0.263712  32.3198  -3.99551  0.280498  32.3755  -4.01763  0.262241  32.3571  -4.12368  0.25333  32.4931  -3.8733  0.30165  32.5531  -4.01059  0.252031  32.3471  -3.93796  0.252334  32.34  -3.97135  0.281113  32.3974  -4.10263  0.276489  32.4444  -4.01293  0.282841  32.378  -4.03334  0.248582  32.2539  -3.93155  0.227245  32.433  -3.82969  0.253139  32.2859  -3.96173  0.213586  32.4287  -3.90281  0.257135  32.3523  -3.98592  0.233189  32.3056  -3.86903  0.246399  32.3286  -3.81013  0.265873  32.4791  -3.91852  0.287819  32.4691  -4.00958  0.238395  32.3837  -4.00157  0.228483  32.2644  -3.88835  0.244559  32.5013  -3.99718  0.236928  32.463  -3.90936  0.204741  32.4515  -3.8816
5  0.0261007  32.2636  -2.9925  //    0.0283382  32.2322  -3.03988  0.0394075  32.2086  -3.00957  0.0449664  32.2485  -3.03292  0.0321548  32.2359  -3.08233  0.0188031  32.3627  -2.93907  0.0543953  32.4157  -3.05757  0.0301196  32.221  -2.97873  0.028654  32.2212  -2.99022  0.0400739  32.2668  -3.07911  0.0360074  32.3037  -3.02386  0.0429757  32.2481  -3.02439  0.0255295  32.1422  -2.95637  0.00230655  32.2981  -2.9145  0.0299457  32.1722  -2.98018  0.00280589  32.3053  -2.95341  0.030993  32.2318  -2.99926  0.0146017  32.1696  -2.91931  0.0230069  32.1916  -2.89881  0.0338214  32.3479  -2.98034  0.0501377  32.348  -3.04211  0.0140863  32.2461  -3.00053  0.0171683  32.152  -2.94555  0.011877  32.3612  -3.03118  0.0084151  32.3305  -2.97629  -0.00807394  32.329  -2.95707
6  -0.0674045  31.9458  -2.52006  //    -0.0590177  31.9085  -2.55669  -0.0562921  31.905  -2.50277  -0.0516596  31.9243  -2.56533  -0.0560696  31.9092  -2.58839  -0.0821303  32.0367  -2.47197  -0.0613927  32.0915  -2.53005  -0.0586698  31.9102  -2.5183  -0.0623565  31.9104  -2.50771  -0.0552043  31.9315  -2.60434  -0.0597488  31.9645  -2.57339  -0.0525667  31.9153  -2.56012  -0.0631195  31.8421  -2.49618  -0.0913344  31.983  -2.47854  -0.0607539  31.8693  -2.498  -0.082509  31.9926  -2.47386  -0.0590102  31.9135  -2.52656  -0.0651783  31.8551  -2.50667  -0.066232  31.881  -2.49452  -0.0707355  32.0309  -2.48278  -0.0603652  32.0324  -2.5083  -0.0658339  31.9117  -2.56362  -0.0711921  31.8638  -2.46575  -0.0848191  32.0267  -2.5562  -0.0899925  32.0126  -2.50552  -0.0989278  32.0228  -2.46586
7  -0.0329941  31.748  -2.26251  //    -0.0215949  31.7126  -2.25874  -0.0227701  31.7017  -2.22251  -0.019122  31.7261  -2.28349  -0.0182206  31.7136  -2.28132  -0.0512915  31.8306  -2.26891  -0.0325354  31.8688  -2.32448  -0.0238642  31.7175  -2.23909  -0.0264372  31.711  -2.22931  -0.0198556  31.7327  -2.31351  -0.0256512  31.762  -2.29969  -0.0190046  31.7175  -2.27668  -0.0265178  31.656  -2.22211  -0.0589786  31.7974  -2.28393  -0.0266855  31.6793  -2.20981  -0.0427735  31.7792  -2.21941  -0.023804  31.7175  -2.24338  -0.0286559  31.6782  -2.2214  -0.0368766  31.7213  -2.2772  -0.0405458  31.824  -2.27716  -0.0290535  31.8175  -2.29466  -0.0266566  31.7244  -2.27064  -0.0361057  31.6715  -2.19079  -0.0484871  31.8071  -2.29686  -0.0574532  31.8144  -2.2993  -0.0619112  31.818  -2.25831
8  -0.0103144  31.7104  -1.80667  //    -0.00339097  31.6833  -1.78211  -0.00110548  31.6665  -1.78285  0.000897  31.7059  -1.81766  -0.000863681  31.6856  -1.79669  -0.025094  31.7677  -1.81244  -0.00312596  31.7978  -1.88808  -0.00478669  31.6925  -1.79865  -0.0060763  31.6849  -1.79028  -0.00286195  31.7059  -1.82767  -0.00983284  31.7383  -1.83304  -0.00418624  31.6983  -1.80704  -0.00761879  31.6454  -1.78545  -0.0252079  31.7392  -1.80825  -0.00693734  31.6488  -1.75738  -0.0161305  31.7398  -1.8035  -0.00576916  31.6859  -1.78135  -0.0139914  31.6654  -1.76107  -0.00506147  31.6766  -1.7634  -0.0123871  31.758  -1.83455  0.000518559  31.7511  -1.8594  -0.0114234  31.6986  -1.77745  -0.0124925  31.6494  -1.77878  -0.024093  31.7712  -1.85835  -0.0285958  31.7529  -1.83949  -0.0282439  31.7512  -1.82194
9  0.0274251  31.5835  -1.49491  //    0.0208189  31.547  -1.47564  0.0259134  31.5475  -1.48657  0.0450323  31.5672  -1.48625  0.0211107  31.5484  -1.48427  0.00914781  31.6297  -1.51733  0.0269785  31.664  -1.57436  0.0311591  31.5541  -1.50111  0.0235282  31.5521  -1.48427  0.0301322  31.5722  -1.53452  0.0215478  31.5939  -1.53063  0.0334356  31.557  -1.50392  0.0383101  31.5136  -1.48381  0.0164166  31.63  -1.39168  0.0224425  31.5277  -1.47185  0.0128461  31.6028  -1.49894  0.0205115  31.5571  -1.49061  0.0315755  31.5245  -1.47858  0.108462  31.7144  -1.31764  0.0226707  31.6254  -1.53454  0.0288907  31.624  -1.54524  0.0184285  31.5535  -1.48315  0.0348267  31.5201  -1.47753  0.0131662  31.6264  -1.55094  0.0166784  31.617  -1.54531  0.0115977  31.6186  -1.52402
