0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
44.7034  123.088  -28.9991
81.1899  320.754  -15.8715
-86.2534  547.436  -12.3103
-127.321  798.303  -141.279
65.3775  750.605  -86.4389
44.1264  671.649  62.8347
-71.6806  413.764  31.2988
-63.7533  77.6099  -2.89525
-17.7917  34.4448  -0.460596
0.323105  1.14599  0.23236
0.539193  0.245666  -0.334849
0.506989  0.223204  -0.302332
0.352196  0.20743  -0.0772372
0.373465  0.219579  -0.0822985
0.428787  0.361825  -0.0777387
0.534786  0.509396  -0.0679302
0.714667  0.526441  -0.0611902
0.853945  0.526965  -0.0635978
0.985112  0.629236  0.0291744
0.53678  1.17342  -0.00320164
-0.280362  1.69102  -0.192339
-0.298076  1.8794  -0.130494
0.334995  1.94685  -0.0881526
0.494679  1.86776  -0.0915676
0.247469  1.85641  -0.0179525
0.344592  2.0343  -0.14751
0.442119  2.53012  -0.275066
0.482796  2.8079  -0.155187
0.55446  2.838  -0.208401
0.476833  3.34718  -0.372516
0.55511  4.08698  -0.255104
0.738287  4.43911  -0.21257
0.658499  4.69181  -0.251679
0.58476  5.14776  -0.660614
