2.35758 1.62335 -8.57342 0 0 0
3.46202 1.2713 -22.956 0 0 0
3.43915 2.04888 -33.2258 0 2437.95 0
3.10431 1.90599 -45.8299 0 1965.73 0
3.26085 1.27126 -41.7493 0 1107.25 0
3.91497 2.54344 -41.3035 0 1457.05 0
3.52151 2.23874 -49.8346 0 2115.97 0
2.81204 0.71187 -49.6499 0 1308.73 0
2.90743 0.688996 -47.3334 0 1363.95 0
2.68902 -0.472348 -50.0184 0 2434.8 0
2.01894 -1.24626 -46.8661 0 2518.8 0
1.88813 -1.7484 -47.3068 0 2159.37 0
1.54398 -3.39238 -49.0765 0 2671.13 0
1.40476 -4.4268 -47.7245 0 2983.01 0
1.20512 -4.47312 -45.5231 0 2507.39 0
0.979359 -6.02939 -47.6828 0 2534.35 0
0.759502 -6.98774 -46.6796 0 3170.04 0
0.503708 -6.95722 -42.6338 0 2660.75 0
0.355576 -7.32409 -44.3266 0 2315.62 0
-0.195652 -9.30746 -44.6213 0 2918.18 0
-0.113308 -9.15991 -40.8136 0 3018.77 0
-0.647354 -9.05509 -40.5626 0 2182.25 0
-0.956728 -10.2673 -41.0248 0 2472.79 0
-1.00054 -10.0097 -38.6294 0 2730.3 0
-1.33893 -10.5423 -39.6248 0 1844.95 0
-1.4646 -11.2667 -42.2143 0 1928.14 0
-0.787212 -12.435 -42.2101 0 2179.11 0
-0.872831 -13.3197 -42.9469 0 2072.9 0
-1.33942 -15.0878 -45.036 0 1816.94 0
-1.47345 -15.3629 -45.4802 0 2399.03 0
-1.33433 -14.7292 -46.0946 0 1938.76 0
-1.50131 -15.3594 -48.5094 0 1394.26 0
-1.4835 -16.4089 -49.2297 0 1962.44 0
-2.17659 -16.9901 -48.6193 0 1750.92 0
-3.01365 -17.5691 -50.4408 0 1353.47 0
-2.46006 -18.0988 -53.2023 0 2020.67 0
-1.6902 -17.1743 -52.7753 0 4776.13 0
-1.23372 -18.0927 -54.27 0 4042.1 0
-1.53618 -19.8076 -54.9733 0 4874.09 0
-1.37896 -19.8473 -53.2274 0 3949.64 0
-0.853556 -18.8917 -51.9244 0 3778.58 0
-0.890543 -18.9364 -52.3914 0 3644.6 0
-0.821115 -19.3811 -50.1546 0 2634.26 0
-0.338763 -18.812 -46.2338 0 2528.28 0
-0.291781 -18.5708 -43.0058 0 3346.68 0
-0.632151 -17.2295 -41.7178 0 3526.03 0
0.0934132 -16.1868 -37.9124 0 1924.01 0
0.505662 -15.9916 -34.5466 0 2343.65 0
-0.110078 -16.8081 -34.9802 0 3060.61 0
0.752716 -14.5656 -31.9598 0 5288.46 0
0.845706 -14.1974 -30.8041 0 228.078 0
0.644677 -14.854 -30.0116 0 1172.43 0
1.33118 -13.271 -27.2825 0 5025.96 0
0.586934 -12.8115 -28.001 0 0 0
0.970671 -11.4844 -26.1687 0 1051.23 0
1.25707 -11.4014 -24.0312 0 363.627 0
0.816963 -11.7237 -24.5764 0 1803.56 0
1.03008 -11.8323 -24.0987 0 2231.52 0
1.70544 -10.1947 -22.6691 0 5150.93 0
1.28247 -10.2003 -23.0079 0 0 0
1.52145 -9.37375 -21.0574 0 950.809 0
1.85338 -9.14947 -19.2694 0 614.193 0
1.51582 -9.2263 -20.36 0 2641.78 0
1.98208 -9.33236 -20.9054 0 1702.92 0
2.8984 -7.83058 -19.4007 0 5099.62 0
2.06648 -7.94675 -19.7677 0 0 0
2.3347 -6.65096 -18.3357 0 1078.18 0
2.85457 -6.07494 -16.6051 0 377.945 0
2.04844 -6.80139 -17.965 0 770.073 0
2.23556 -6.69556 -18.8152 0 3037.13 0
2.9148 -5.30822 -17.6116 0 5470.43 0
2.81072 -5.37487 -17.1417 0 155.496 0
2.76117 -5.60944 -16.7871 0 1883.81 0
3.19117 -4.53673 -15.8672 0 5309.74 0
2.87831 -4.32611 -14.8195 0 4.03186 0
2.70699 -4.59394 -15.2097 0 2531.48 0
2.99734 -3.3376 -14.5111 0 5251.83 0
3.04739 -2.94447 -14.1823 0 0 0
2.92939 -2.62946 -13.4766 0 866.067 0
2.84763 -2.44871 -12.9654 0 1020.56 0
2.58938 -2.31927 -12.7319 0 2840.46 0
2.87514 -2.42959 -13.3484 0 2559.89 0
3.14595 -1.32557 -12.3452 0 4952.14 0
3.00457 -0.99962 -12.3554 0 0 0
3.04375 -0.438999 -11.961 0 984.559 0
2.95459 -0.438631 -11.1566 0 1023.06 0
2.67009 -0.493783 -11.0374 0 2668.49 0
2.81586 -0.802627 -12.2247 0 2374.84 0
3.15338 0.381639 -10.7881 0 5190.35 0
2.84772 0.478309 -10.6773 0 0 0
2.85555 1.07274 -10.3604 0 1071.15 0
2.97375 0.724196 -9.79157 0 2018.18 0
2.81748 1.12992 -9.53154 0 4574.11 0
2.51941 1.71396 -9.63713 0 294.898 0
2.45236 1.99357 -9.11673 0 1922 0
2.5901 1.61235 -9.11835 0 2694.43 0
2.58679 2.11108 -8.64378 0 4697.15 0
2.66932 2.31994 -8.38718 0 0 0
2.47843 2.00457 -7.92372 0 771.991 0
2.11481 2.07683 -7.87938 0 1216.92 0
2.10601 2.02409 -7.08796 0 2623.45 0
2.25029 1.42174 -7.09001 0 2580.54 0
2.24462 2.12376 -6.57174 0 4683.57 0
2.27311 2.56802 -6.63798 0 0 0
2.11231 2.71044 -6.40569 0 805.314 0
1.7831 2.84881 -6.25706 0 1230.97 0
1.74298 2.84075 -5.77451 0 2655.46 0
1.88688 2.31533 -6.05111 0 2654.49 0
1.84011 3.06389 -5.37069 0 4822.2 0
1.56932 3.25375 -5.09789 0 55.881 0
1.37368 3.21222 -4.88691 0 1568.49 0
1.4588 2.53428 -5.67059 0 2471.18 0
1.5538 3.44687 -4.87607 0 5115.43 0
1.53008 3.54827 -4.74966 0 0 0
1.39455 3.9804 -4.94495 0 813.815 0
1.0956 3.91039 -5.10772 0 1166.91 0
1.05741 3.67453 -4.9855 0 2507.7 0
1.22623 2.9398 -5.84177 0 2604.28 0
1.25666 3.89557 -4.21301 0 4793.64 0
1.13976 3.87418 -4.3809 0 0 0
0.967893 4.2 -4.67229 0 1135.74 0
1.02216 3.74794 -4.23534 0 2087.27 0
0.899939 3.91775 -3.63204 0 4849.33 0
0.645739 4.02542 -4.34378 0 255.964 0
0.656668 3.58108 -4.63784 0 2730.53 0
0.684448 3.92303 -3.42895 0 4961.89 0
0.514997 4.01108 -4.60258 0 99.9366 0
0.235051 4.14965 -4.42416 0 1970.95 0
0.515942 3.29435 -3.95517 0 2403.48 0
0.521213 3.74638 -3.90485 0 4617.3 0
0.540386 4.11843 -4.41983 0 0 0
0.364561 4.3484 -4.62339 0 888.168 0
0.145864 4.78346 -4.65388 0 1311.4 0
-0.0958941 4.54644 -4.44462 0 1506.16 0
0.227789 3.66241 -4.73807 0 2513.41 0
0.31091 4.42016 -3.64989 0 4780.86 0
0.313364 4.69558 -4.19888 0 0 0
0.173775 5.39345 -4.35263 0 963.368 0
-0.148201 5.21453 -4.47018 0 1209.48 0
-0.10219 4.99966 -4.3828 0 2656.93 0
-0.0123426 4.41224 -5.06572 0 2758.75 0
-0.0330845 4.85399 -3.35169 0 5016.82 0
-0.342974 4.77456 -4.0378 0 413.172 0
-0.267904 4.18281 -4.57226 0 2573.32 0
-0.206766 4.61042 -3.00929 0 5058.54 0
-0.509308 4.75615 -4.02768 0 121.288 0
-0.717245 4.75713 -3.80015 0 1847.2 0
-0.396698 3.78434 -3.5563 0 2343.01 0
-0.35414 4.28817 -3.25234 0 4670.34 0
-0.34398 4.52509 -3.73257 0 0 0
-0.521527 4.60168 -3.89643 0 841.785 0
-0.771828 5.12154 -3.85126 0 1231.18 0
-1.03333 4.9446 -3.67867 0 1418.78 0
-0.685414 4.0471 -3.96807 0 2466.53 0
-0.537266 4.57044 -2.77571 0 4782.62 0
-0.509049 4.66273 -2.73699 0 0 0
-0.743109 4.96495 -3.39318 0 806.761 0
-1.07566 4.94647 -3.44496 0 1409.44 0
-1.16817 4.86772 -3.50298 0 2631.3 0
-1.031 4.32403 -3.95942 0 2518.59 0
-1.01414 4.71118 -2.19341 0 5038.83 0
-1.43709 4.80832 -3.0516 0 489.76 0
-1.24751 4.24319 -3.18763 0 2569.85 0
-1.26875 4.66116 -1.70461 0 5049.48 0
-1.69713 5.00167 -2.96101 0 177.096 0
-1.87812 4.85596 -2.7212 0 1819.5 0
-0.866341 0.84325 -3.10164 0 2474.6 0
-0.815489 1.17141 -0.934209 0 7616.44 0
-1.8621 -0.0524143 -10.6092 0 2695.2 0
-1.89263 1.21773 -16.5541 0 339.783 0
-2.94003 2.45607 -22.0878 0 1397.74 0
-3.51723 1.65666 -28.6945 0 1571.71 0
-3.79919 1.26621 -31.638 0 1407.09 0
-4.15167 1.81415 -34.0066 0 1741.77 0
-4.12061 0.922159 -36.9956 0 2121.25 0
-4.05377 0.800232 -37.6829 0 1841.51 0
-4.29037 0.715729 -38.9309 0 2084.88 0
-3.92899 -1.15258 -40.6998 0 2584.49 0
-3.6623 -1.42488 -39.9336 0 2461.39 0
-3.27928 -2.85103 -41.3464 0 2706.44 0
-3.22709 -3.11247 -40.7269 0 2834.22 0
-2.57698 -4.90852 -40.8073 0 2893.46 0
-2.65555 -5.0533 -40.2831 0 2733.57 0
-1.89509 -6.72035 -41.1997 0 2828.39 0
-2.01603 -6.92258 -40.316 0 2886.95 0
-1.17846 -8.39306 -40.5276 0 2659.91 0
-1.32729 -8.53134 -39.8444 0 2625.96 0
-0.433153 -9.83428 -40.2942 0 2531.53 0
-0.647979 -9.96008 -39.303 0 2540.66 0
0.260357 -11.0258 -39.4586 0 2289.74 0
0.0500357 -11.0071 -38.8708 0 2373.12 0
0.884575 -12.2562 -39.9862 0 2033.89 0
0.677963 -12.5337 -40.1284 0 2208.49 0
1.41324 -13.755 -41.3604 0 1839.89 0
1.43444 -14.2798 -41.2296 0 2157.97 0
1.02687 -14.4754 -41.839 0 1777.04 0
1.37984 -16.3403 -44.3052 0 1799.46 0
1.20511 -16.9507 -44.8614 0 2165.12 0
1.44943 -16.7799 -46.3161 0 1617.43 0
1.2229 -16.771 -48.0643 0 1716.43 0
1.68049 -17.7938 -49.0836 0 1507.84 0
2.14617 -18.3339 -48.9206 0 1605.88 0
2.92936 -18.7659 -50.4619 0 1292.32 0
2.91304 -18.3793 -52.2848 0 1776.83 0
2.76023 -18.096 -52.1447 0 1449.48 0
3.02181 -19.081 -51.9563 0 963.051 0
2.60973 -18.7034 -51.6652 0 5290.01 0
2.31233 -18.8004 -51.0472 0 4957.13 0
2.12682 -18.4353 -49.3275 0 4279.15 0
1.86294 -17.2521 -47.5546 0 3683.99 0
1.78943 -16.7459 -46.7476 0 3460.98 0
1.46644 -16.5366 -43.3484 0 2615.89 0
1.21288 -15.994 -39.6929 0 3030.62 0
1.30719 -15.8136 -37.0916 0 3316.94 0
