0  -3.15372  27.6376  16.7692  //    -2.17454  28.0941  15.7643  0.913495  29.4317  19.985  -6.04074  27.5419  19.2711  1.3317  26.373  22.1124  -12.3699  25.6646  16.8384  -5.39875  27.0504  5.21399  1.52803  26.0093  5.88034  1.07435  34.3049  18.623  -1.88598  26.8696  19.993  -1.65089  29.9424  15.5853  -4.44696  32.8058  16.6599  -5.65698  24.1798  19.5173  0.888448  26.0302  6.33503  -0.402679  31.9219  21.2299  -3.81501  27.548  16.3262  -1.76  27.1154  24.7313  -4.36732  24.3077  22.1939  -1.68511  28.081  14.8153  -6.57316  24.3401  18.1886  -3.14788  29.2469  15.9613  -4.82492  27.9674  12.8813  -5.08386  27.9738  20.8624  -6.28814  26.337  11.4825  -3.58511  32.581  13.7823  -3.421  19.2225  24.9947
1  -6.77577  25.9369  10.7023  //    -7.71747  25.3649  7.76194  -5.31224  26.0669  12.1363  -10.7704  24.629  13.7561  -2.9875  24.4382  13.6783  -12.0852  24.7302  10.0362  -5.8979  24.6171  0.292561  -1.01975  24.4735  2.1384  -1.68903  31.6304  13.0137  -6.2865  24.5118  21.5992  -5.16652  30.9855  4.91395  -5.73014  31.0535  8.02622  -8.46277  23.9086  14.2344  -3.49549  27.2571  4.37816  -5.19558  32.5091  10.3382  -7.68308  26.8369  7.20653  -7.6132  26.45  10.6421  -5.84564  23.2406  18.5204  -6.96034  25.1716  8.86574  -10.6144  22.4545  12.5271  -8.68272  26.6449  11.514  -9.41834  27.079  6.89364  -6.47184  26.4329  15.9005  -9.35969  23.2969  7.76662  -6.60528  28.3538  11.7945  -8.32336  16.285  19.6227
2  -9.74216  26.8388  16.1076  //    -9.42907  24.722  14.9175  -9.22699  25.3661  20.9213  -11.8651  25.4129  20.2864  -6.10895  24.8251  19.5493  -15.3101  27.8016  14.308  -9.73547  25.364  7.05136  -4.51798  25.4202  4.31644  -9.16757  28.7577  12.6379  -12.5907  22.8536  17.9575  -7.73157  31.3674  14.0852  -7.59887  31.5646  15.9391  -12.5081  25.2418  16.3393  -8.17798  28.484  9.30559  -7.3092  35.6933  19.4511  -10.802  28.4082  14.4843  -11.055  27.9289  16.476  -9.59474  25.2739  18.8535  -7.36013  26.2541  16.2464  -9.95828  25.1995  18.4037  -11.7875  28.0871  18.9278  -10.6557  29.9045  11.7091  -8.67959  27.3813  20.74  -11.8549  24.7913  15.7939  -8.04085  28.4309  17.0692  -12.4875  16.4363  26.9195
3  -6.45119  27.0253  19.1969  //    -2.72598  24.4038  16.9122  -6.07345  25.6454  22.3318  -6.6477  25.5309  22.4585  -4.33219  23.4223  21.6706  -13.5587  29.9902  16.255  -7.96961  27.8341  9.58632  -5.71282  25.2342  9.74569  -8.14244  27.6015  19.3127  -8.89742  23.7414  19.4371  -0.250068  30.2977  19.9115  -2.49816  31.1385  19.2404  -11.4347  25.6323  20.1661  -4.8935  29.2863  10.0407  -3.55685  36.7343  23.2285  -8.2377  30.0491  17.5342  -6.98621  27.2105  25.2723  -6.96446  24.42  22.2173  -4.12304  24.2703  19.452  -7.16995  24.1579  21.3431  -9.30048  27.3306  18.7295  -6.47899  30.0374  15.5484  -6.20291  27.9522  24.6243  -7.32206  26.2688  18.4104  -3.38356  27.743  17.4423  -8.41668  19.6996  29.0528
4  -6.82147  26.7176  21.3474  //    -3.28798  23.3583  17.2678  -6.62598  27.8269  20.9836  -7.24232  24.4328  24.0004  -6.78657  20.6621  29.4735  -13.3884  30.2229  20.0773  -10.0505  28.0855  9.94552  -4.45453  26.4777  17.4895  -7.54008  26.948  22.2169  -10.7429  23.3011  20.3583  -0.742649  28.6944  16.9995  -5.67935  28.3795  19.5921  -9.16337  27.3581  25.1421  -5.52773  29.0494  12.4206  -3.48448  36.8706  23.8124  -7.76735  29.211  19.9  -6.85924  26.7642  29.1513  -8.8014  24.2565  26.7983  -4.09829  23.5025  20.5273  -6.38299  24.2669  22.5863  -10.0265  26.5731  21.7633  -5.39278  29.7785  20.1848  -6.78649  26.9459  26.5221  -6.38527  26.7612  20.2102  -4.43859  26.6104  19.1459  -8.88091  21.6035  27.1167
5  -11.0118  26.4739  20.0902  //    -4.91294  23.9927  16.8462  -11.3498  29.1843  16.3176  -12.5109  22.2221  19.0211  -12.2197  18.0668  26.3173  -16.6358  28.8867  26.4862  -16.8106  27.6142  19.477  -9.9688  25.7059  13.8119  -12.6501  24.7676  16.7138  -15.7275  21.4517  14.0075  -4.10503  26.3504  10.125  -9.53959  26.1272  12.5256  -13.2475  30.3096  15.45  -8.53984  32.0175  16.9136  -9.50047  38.7971  16.5507  -10.6694  28.7942  27.5968  -12.7325  26.089  21.1852  -11.0915  24.7108  19.59  -9.57721  22.6983  18.8864  -8.53252  24.7469  27.803  -14.3496  26.5185  29.0695  -9.47198  30.5053  14.4669  -10.2136  27.9823  21.081  -9.31118  27.48  24.4202  -7.73334  25.9562  25.4934  -13.8926  20.8733  32.0999
6  -13.1769  25.8785  6.15608  //    -4.69327  24.0559  1.61496  -14.5151  28.0728  -0.0163062  -13.9595  21.1122  6.31184  -14.2618  17.7793  11.4818  -15.3088  27.2767  18.1704  -19.164  26.7301  11.7196  -14.8944  24.8762  -1.31955  -13.9535  24.1847  2.00295  -19.5747  19.9433  1.01288  -7.56795  25.6074  -1.14865  -11.9592  23.7521  -2.08611  -16.2872  29.8925  -1.81508  -10.4878  36.0295  4.33914  -12.996  40.3821  -3.79015  -12.2399  27.4733  16.9698  -15.4898  24.8624  4.90206  -12.8438  23.686  1.62475  -12.9135  21.8809  2.90186  -9.09146  25.3513  17.4714  -16.5574  24.5875  17.0376  -11.7163  29.2701  -1.79915  -12.2322  28.2579  1.22161  -12.1453  26.2334  11.9856  -9.71789  24.8926  17.8522  -14.8522  20.7714  17.2567
7  -12.2503  25.5346  -3.90801  //    -3.59783  24.2147  -6.63063  -14.1499  28.6258  -7.471  -12.4987  21.9415  -0.0109379  -12.6698  19.1767  6.43919  -13.0441  26.7028  4.33115  -18.1096  23.8366  -3.06353  -16.7955  23.0968  -4.31328  -11.0734  24.8004  -6.4958  -17.0817  18.677  -6.71116  -6.66574  26.0689  -6.46466  -10.1632  23.3014  -6.42378  -14.6447  28.9979  -8.43122  -9.15401  37.3756  -12.1395  -10.8943  39.3958  -14.1698  -10.9518  27.6578  -0.451772  -15.2527  24.9674  -3.42653  -11.9916  23.1142  -4.5066  -14.0963  21.7228  -4.39884  -8.24728  24.697  1.83666  -15.9528  23.2714  -0.400469  -9.99667  29.1508  -7.14305  -11.933  28.6556  -6.161  -12.5333  24.5693  -2.64446  -10.0955  23.5932  2.43936  -14.6642  20.7527  -1.28872
8  -12.9492  25.5102  -6.00239  //    -4.54304  24.2905  -9.48214  -14.8853  28.2688  -11.0645  -13.1124  21.9105  -0.490133  -14.0718  20.7652  7.34664  -11.0293  26.3009  2.57532  -16.8998  24.4528  -3.0131  -16.2804  21.2593  1.50218  -12.4863  24.9267  -10.285  -18.1942  18.6923  -9.31343  -7.18595  25.7752  -8.75457  -9.9705  23.6781  -9.15911  -15.4206  27.5778  -11.2051  -11.2636  36.7328  -15.4139  -12.6121  37.4767  -15.4513  -12.2656  30.3414  -9.58554  -15.9958  26.3694  -6.80893  -13.0799  22.27  -6.76105  -15.842  21.7223  -4.53827  -8.4864  24.6356  0.122544  -16.4706  23.1817  -1.87657  -10.5341  29.2559  -7.67533  -12.9853  28.9688  -7.79225  -14.325  24.5068  -6.36304  -10.493  23.1232  -2.09636  -15.2963  21.2734  -4.47669
9  -3.43845  26.7441  8.64611  //    4.3085  27.1782  1.70991  -4.38252  29.3457  -0.521222  -5.12258  22.0117  11.4923  -6.5975  23.4771  18.8528  -2.35902  27.4002  11.6462  -7.54685  27.0264  9.45244  -6.85598  21.3425  18.991  -3.11087  25.0248  9.03952  -7.86618  22.3474  9.60514  1.86104  26.6364  5.0204  -0.216319  25.1152  7.67279  -3.7912  27.3433  6.18233  -2.50199  36.4691  4.27711  -2.45956  37.7586  -0.241546  -3.50779  33.1637  -1.26286  -5.04668  30.7199  9.07598  -3.76246  21.4992  10.9705  -4.62804  22.7152  12.9875  -0.110526  25.3823  11.7659  -6.92649  23.8578  10.6328  1.58749  31.8037  8.17135  -4.15756  30.5816  10.3092  -5.01881  25.1775  7.76527  -2.4277  23.0489  12.5804  -5.32154  22.1774  9.97747
