0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0  0  0
0.00556962  0.00627131  0.00588669
-3.81673  5.0346  4.49851
-3.89079  13.2782  7.59464
-2.79201  25.3099  4.26666
-9.57298  44.432  2.12859
-12.493  51.0996  2.50352
-9.43923  54.9197  4.25303
-0.582383  62.5807  2.28334
-1.4845  66.9182  3.31626
-1.78186  70.3774  0.622766
-3.67349  73.8127  -2.29663
-3.92478  78.1252  -1.40308
-4.00269  83.2348  -0.697845
-3.38668  87.1307  1.16585
-2.13891  90.1105  0.720648
-2.73133  93.4865  0.0810228
-5.03202  98.0899  -0.562222
-6.8158  102.679  1.7248
-7.54102  107.201  1.84627
-7.72932  112.922  0.696098
-7.72537  118.29  -0.226529
-7.68976  123.462  -0.256641
-6.66124  128.299  0.449873
-7.80546  132.884  0.483975
-10.1399  137.54  0.86039
-11.0224  142.67  0.744492
-10.4711  147.541  -0.0309644
-11.5921  151.967  -2.16291
-12.8269  156.524  -4.48067
-12.7655  161.685  -4.60991
-12.4886  167.056  -5.18663
-10.9058  172.052  -4.95359
-8.91828  176.575  -4.16563
-8.04754  181.933  -4.06449
-7.23192  187.686  -4.07926
-6.52109  192.662  -4.16922
-10.4936  192.458  -3.73429
-10.5031  192.542  -3.74042
