-0.4004  -0.676624  32.7361  1.66013
-0.4004  -0.479086  33.5948  1.69524
-0.4004  -0.368321  34.2031  1.74314
-0.4004  -0.502843  34.4998  1.78866
-0.4004  0.188217  34.2069  1.65919
-0.4004  -0.288376  34.2892  1.67017
-0.4004  -0.000639534  33.6616  2.45657
-0.4004  -0.265637  33.3137  2.16168
-0.4004  -0.248255  31.9052  1.84666
-0.4004  -0.858206  31.3697  1.96261
-0.4004  -0.135361  30.5407  2.46185
-0.4004  -0.218834  29.8737  1.94339
-0.4004  0.0786221  29.2679  1.90676
-0.4004  0.251913  28.8905  2.0369
-0.4004  -0.341192  28.9661  2.14727
-0.4004  0.266996  29.0051  1.99471
-0.4004  0.000242996  29.738  1.64308
-0.4004  -0.295721  29.8404  1.46727
-0.4004  -0.180375  30.8703  1.19481
-0.4004  -0.280988  31.9719  1.89942
-0.4004  -0.183578  32.6302  1.5185
-0.4004  -0.648698  33.2757  1.61818
-0.4004  -0.835067  33.4255  1.54471
-0.4004  -0.842757  34.041  1.31962
-0.4004  -0.286338  34.1723  1.47408
-0.4004  -1.00968  34.1941  1.73974
-0.4004  -0.770274  33.2118  1.5095
-0.4004  -0.269962  32.8638  1.38527
-0.4004  -0.021212  32.1649  1.90098
-0.4004  0.200247  31.0963  1.19273
-0.4004  -0.155033  30.2502  0.986736
-0.4004  -0.168097  29.3759  1.1711
-0.4004  -0.506027  29.3911  1.72181
-0.4004  -0.0421144  28.8462  1.83026
-0.4004  -0.641151  28.9205  1.36119
-0.4004  0.0345928  28.6877  1.34807
-0.4004  0.0675179  29.3822  1.24753
-0.4004  0.291705  30.1192  1.2587
-0.4004  -0.659965  30.7547  1.28838
-0.4004  -0.354598  31.7227  1.47339
-0.4004  -0.440744  32.5353  1.16532
-0.4004  -0.250712  33.269  0.779134
-0.4004  -0.225978  33.1467  0.580054
-0.4004  -0.521621  33.4593  0.63601
-0.4004  0.360074  33.6233  1.64453
-0.4004  -0.162489  33.5886  1.08072
-0.4004  -0.579964  32.8752  1.04534
-0.4004  -0.447573  32.0592  1.05281
-0.4004  0.46061  31.0099  1.18697
-0.4004  -0.592651  30.2917  1.14449
-0.4004  -0.573262  29.841  0.857105
-0.4004  -0.242836  29.2415  1.2141
-0.4004  -0.175006  29.2667  1.42721
-0.4004  -0.29166  29.0128  0.923551
-0.4004  -0.994959  28.7294  -0.109003
-0.4004  -0.818552  28.6936  0.3343
-0.4004  -0.908423  29.2603  0.419856
-0.4004  -1.09183  30.0019  0.442363
-0.4004  -1.17513  31.1119  0.743972
-0.4004  -0.129747  31.6308  0.578687
-0.4004  -0.325146  31.9635  1.08038
-0.4004  -0.114128  32.331  0.568133
-0.4004  -0.224125  32.5324  0.510107
-0.4004  -0.456778  32.9935  0.615775
-0.4004  -0.584677  33.0499  -0.0298205
-0.4004  -0.577338  32.9282  -0.744709
-0.4004  -0.393443  32.1887  -0.955146
-0.4004  -0.79045  31.536  -0.360568
-0.4004  -0.505211  30.8305  -0.88838
-0.4004  -1.20865  30.2935  -0.425422
-0.4004  -0.260309  29.7291  0.209334
-0.4004  -0.359792  29.0209  0.711056
-0.4004  -0.271928  28.5885  0.420172
-0.4004  0.0500854  28.0441  0.270281
-0.4004  0.336051  28.0193  0.5139
-0.4004  -0.360722  28.4148  0.857892
-0.4004  -0.422832  29.1851  0.229607
-0.4004  -0.152419  30.1403  -0.492347
-0.4004  -0.280405  30.6092  -1.0202
-0.4004  0.170805  30.7598  -1.52651
-0.4004  -0.617926  31.1911  -1.72353
-0.4004  -0.60253  31.9398  -1.90283
-0.4004  -0.695159  31.9715  -2.02321
-0.4004  -0.660859  32.2267  -1.97037
-0.4004  -0.734167  32.2205  -1.59861
-0.4004  -0.274666  31.8562  -1.7699
-0.4004  -0.346739  31.1117  -1.37493
-0.4004  -0.544612  30.2593  -0.80372
-0.4004  -0.411141  29.8216  -0.724367
-0.4004  -0.611927  29.4902  -1.0983
-0.4004  -0.762838  29.1688  -1.60984
-0.4004  -0.496202  28.9174  -1.94154
-0.4004  -0.795197  28.8402  -2.4865
-0.4004  -0.856689  28.6678  -2.58432
-0.4004  -0.934349  28.8984  -2.81147
-0.4004  -0.260858  29.0455  -2.61244
-0.4004  -0.125483  29.4538  -3.05279
-0.4004  0.0373646  29.7939  -3.85892
-0.4004  -0.575116  30.2336  -3.37062
-0.4004  0.0270657  30.6086  -2.89464
-0.4004  -0.0331244  30.3505  -3.13805
-0.4004  -0.343519  30.5043  -3.36614
-0.4004  -0.142273  31.0588  -2.5148
-0.4004  0.197875  31.0553  -2.03506
-0.4004  0.234142  30.7467  -2.26153
-0.4004  -0.285098  30.9495  -2.47891
-0.4004  0.0569725  30.805  -2.39234
-0.4004  0.276084  30.4079  -2.223
-0.4004  0.109564  29.97  -3.37551
-0.4004  -0.302762  29.6448  -4.05211
-0.4004  -0.108429  29.6578  -4.31449
-0.4004  0.14255  29.5784  -3.83851
-0.4004  0.657083  28.8943  -4.73967
-0.4004  -0.0357681  28.914  -5.06184
-0.4004  0.18959  28.8875  -4.9055
-0.4004  0.469058  28.6401  -4.3817
-0.4004  0.295263  28.8273  -4.32954
-0.4004  -0.624092  29.0266  -4.33484
-0.4004  0.323751  29.2489  -3.3493
-0.4004  0.315277  29.5031  -3.17301
-0.4004  0.834803  29.7183  -3.01526
-0.4004  0.731054  29.9369  -3.58009
-0.4004  0.455704  30.69  -3.38918
-0.4004  0.894668  31.0292  -3.60245
-0.4004  0.521286  30.9301  -3.97651
-0.4004  0.296227  31.0672  -4.97665
-0.4004  0.601858  30.9485  -4.71493
-0.4004  1.00776  30.952  -4.66798
-0.4004  0.490269  30.6958  -4.84276
-0.4004  0.648977  30.3997  -4.71693
-0.4004  0.437038  30.3841  -4.64031
-0.4004  0.295377  30.0308  -4.22578
-0.4004  0.667152  29.3022  -4.34541
-0.4004  0.565624  28.5261  -4.76718
-0.4004  0.537162  28.2899  -5.1492
-0.4004  0.0949352  28.0252  -4.65524
-0.4004  -0.114703  28.0831  -4.53891
-0.4004  0.552493  28.0312  -3.81222
-0.4004  0.46799  28.0879  -3.43191
-0.4004  0.865543  28.3589  -3.24209
-0.4004  0.348085  28.7055  -3.37599
-0.4004  0.549054  28.8185  -3.98588
-0.4004  0.304145  29.4773  -3.46009
-0.4004  0.183039  30.4222  -3.87704
-0.4004  0.64671  31.1626  -2.91736
-0.4004  1.21313  31.2785  -3.96312
-0.4004  1.42975  31.5685  -4.16205
-0.4004  0.806586  31.6965  -5.22424
-0.4004  1.63637  31.7582  -5.10349
-0.4004  0.988435  31.3517  -5.77217
-0.4004  1.16161  30.7835  -6.54
-0.4004  0.200852  30.3577  -5.68804
-0.4004  0.685493  29.7368  -5.59657
-0.4004  0.506884  28.68  -4.59434
-0.4004  0.729415  27.6124  -4.70181
-0.4004  0.121073  27.2214  -3.90268
-0.4004  0.335755  26.7512  -3.55313
-0.4004  1.05724  26.3139  -2.83508
-0.4004  -0.0381893  25.8233  -3.71065
-0.4004  0.588025  25.9498  -2.87743
-0.4004  1.39941  26.6168  -1.56883
-0.4004  1.67462  27.3756  -2.60708
-0.4004  1.61257  28.4419  -3.46184
-0.4004  1.40706  29.6159  -4.27873
-0.4004  0.45357  30.7935  -5.08616
-0.4004  0.979157  31.7664  -5.36729
-0.4004  0.913928  31.8449  -5.31834
-0.4004  0.185797  31.8304  -6.16212
-0.4004  0.773642  32.1492  -5.69613
-0.4004  0.16551  32.0859  -6.34404
-0.4004  -0.847758  31.3721  -6.87875
-0.4004  -0.747298  30.4738  -6.23379
-0.4004  -0.67846  29.1977  -5.88543
-0.4004  0.127492  28.2793  -4.9493
-0.4004  0.400668  27.3923  -3.7248
-0.4004  0.188709  26.5294  -3.32195
-0.4004  0.13506  26.2041  -4.25524
-0.4004  0.0479804  26.3529  -3.49811
-0.4004  -0.550145  26.4261  -3.71089
-0.4004  -0.577782  26.8112  -3.47886
-0.4004  -0.15753  27.5055  -3.42263
-0.4004  0.215517  28.1346  -3.55315
-0.4004  -0.131974  29.2351  -3.7097
-0.4004  -0.164602  30.0837  -3.90655
-0.4004  -0.0277716  30.6859  -4.5289
-0.4004  0.527396  30.8287  -5.29948
-0.4004  0.0455147  31.4069  -5.00872
-0.4004  0.557568  31.6914  -4.63997
-0.4004  0.158502  31.7853  -4.22784
-0.4004  0.419071  31.2799  -4.45211
-0.4004  0.672478  30.6684  -4.72718
-0.4004  0.607289  30.2251  -4.27011
-0.4004  -0.121027  29.2012  -4.10887
-0.4004  -0.735171  27.9926  -4.5977
-0.4004  0.0651375  27.3246  -4.78201
-0.4004  -0.64397  27.1531  -3.97514
-0.4004  -0.63032  26.7  -3.99068
-0.4004  -0.637422  26.305  -4.62063
-0.4004  1.10837  26.1219  -4.87816
-0.4004  1.04131  26.3709  -4.33181
-0.4004  -0.184247  26.7768  -2.40001
-0.4004  0.308605  27.3355  -2.62356
-0.4004  0.777565  28.2309  -2.94954
-0.4004  0.833915  29.6873  -3.2215
-0.4004  0.281819  30.524  -3.88702
-0.4004  0.664179  30.9672  -4.48773
-0.4004  0.810626  31.2459  -4.47598
-0.4004  0.782872  31.3166  -4.79797
-0.4004  -0.437166  31.4167  -4.2746
-0.4004  -0.474277  31.2958  -4.08752
-0.4004  0.698853  30.6489  -6.19473
-0.4004  -0.0597282  29.7378  -6.17683
-0.4004  -0.155818  29.0234  -4.48656
-0.4004  -0.133589  27.7532  -3.46846
-0.4004  0.172121  26.7111  -3.12143
-0.4004  0.0906788  25.929  -2.49068
-0.4004  -0.180463  25.9056  -1.66307
-0.4004  -0.332661  26.2237  -1.56682
-0.4004  0.191245  26.0419  -2.46657
-0.4004  0.196893  26.5154  -3.05333
-0.4004  0.166854  27.2157  -2.88925
-0.4004  -0.361857  28.3234  -2.76692
-0.4004  -0.0528736  28.832  -4.26715
-0.4004  0.342328  29.7362  -4.23203
-0.4004  -0.381073  30.6325  -3.99575
-0.4004  0.0667902  31.3933  -4.30952
-0.4004  -0.300609  31.3643  -4.65298
-0.4004  -0.0264416  31.0102  -4.89137
-0.4004  -0.292339  31.0366  -4.60686
-0.4004  -0.572701  30.6748  -4.58724
-0.4004  -0.671198  30.1508  -4.18485
-0.4004  0.288939  29.3424  -4.07201
-0.4004  -0.0241608  28.4287  -3.30237
-0.4004  -0.170983  27.5542  -3.76043
-0.4004  0.177825  26.9488  -3.25522
-0.4004  -0.301821  26.5901  -2.37618
-0.4004  0.229462  26.3446  -2.38259
-0.4004  -0.347164  26.2634  -1.81236
-0.4004  0.513944  26.5612  -2.11505
-0.4004  0.748065  26.8508  -1.22613
-0.4004  0.472881  27.4522  -1.57524
-0.4004  0.353108  27.9354  -1.66338
-0.4004  0.690969  28.7426  -1.94035
-0.4004  1.28709  29.7151  -2.45623
-0.4004  -0.313182  30.4019  -2.0182
-0.4004  0.171731  30.6956  27.3536
-0.433767  1.41535  30.2868  50.5036
-0.467134  1.90454  30.6151  54.4543
-0.500501  0.583568  30.7303  58.969
-0.533867  0.543273  30.3376  64.8831
-0.567234  0.657912  29.6425  71.8365
-0.600601  0.622686  28.7239  78.804
-0.633967  0.609805  28.1946  87.2528
-0.667334  0.402486  27.2632  97.9642
-0.700701  2.08713  26.3683  108.99
-0.734067  2.03848  26.2611  91.0275
-0.767434  1.22393  26.8861  81.0578
-0.800801  0.923788  26.7637  91.5456
-0.834168  1.56472  26.5426  103.274
-0.867534  1.89822  27.2643  113.031
-0.900901  2.3787  28.0446  124.092
-0.934268  2.76225  29.1876  134.37
-0.967634  3.08515  30.0479  143.487
-1.001  3.50519  31.2097  149.724
-1.03437  3.5643  32.2816  154.125
-1.06773  3.4601  32.6573  156.894
-1.1011  3.42728  32.8026  158.867
-1.13447  3.86255  33.4053  160.132
-1.16783  4.21472  33.9428  159.891
-1.2012  4.01276  33.4996  157.831
-1.23457  3.55022  32.6195  153.568
-1.26793  2.40227  32.3508  149.998
-1.3013  1.72548  32.2507  146.961
-1.33467  1.23761  31.4488  144.984
-1.36803  2.00827  30.2344  141.083
-1.4014  2.1768  29.0592  138.238
-1.43477  2.91531  29.1684  136.507
-1.46813  3.08719  28.2188  134.846
-1.5015  2.69106  27.639  132.866
-1.53487  1.59521  27.6885  131.196
-1.56823  0.844141  28.6964  128.594
-1.6016  0.508756  28.9461  126.024
-1.63497  0.113825  29.881  122.727
-1.66834  -1.24984  31.2591  119.544
-1.7017  -3.33064  32.9905  120.875
-1.73507  -5.09849  34.6258  124.687
-1.76844  -7.04662  35.048  126.647
-1.8018  -7.53767  36.0269  129.108
-1.83517  -7.93198  36.9604  131.687
-1.86854  -7.18976  37.1972  136.445
-1.9019  -6.7558  36.6874  144.282
-1.93527  -5.97255  36.6503  150.851
-1.96864  -4.66144  35.7009  156.744
-2.002  -1.46066  35.3544  162.25
-2.03537  4.43988  34.7046  164.838
-2.06874  11.8844  32.6435  167.368
-2.1021  17.8938  30.7193  169.854
-2.13547  20.7086  29.78  171.188
-2.16884  23.1802  28.9564  173.304
-2.2022  25.5339  28.0441  175.144
-2.23557  27.7042  27.7438  177.62
-2.26894  28.5238  28.8311  180.094
-2.3023  28.3366  29.9291  179.604
-2.33567  24.1181  30.3617  183.38
-2.36904  15.2912  31.2196  192.09
-2.4024  5.78783  34.0464  195.271
-2.43577  1.03143  36.572  200.255
-2.46914  -0.410901  37.4607  201.673
-2.5025  -0.264648  37.33  195.64
-2.53587  -1.89103  36.5486  189.445
-2.56924  -3.46767  35.7325  184.581
-2.6026  -2.6341  33.254  188.429
-2.63597  -1.65865  30.843  202.288
-2.66934  2.38344  28.1704  213.32
-2.7027  10.5618  26.0032  216.806
-2.73607  15.727  23.6713  221.639
-2.76944  17.0361  21.7112  221.511
-2.8028  16.1753  20.4982  223.659
-2.83617  13.4974  18.6805  236.608
-2.86954  16.1786  18.7234  260.523
-2.9029  22.6645  19.3986  286.753
-2.93627  23.1143  20.8233  296.219
-2.96964  24.4509  21.9413  299.727
-3.003  22.9495  23.8727  302.058
-3.03637  16.6418  26.5916  316.106
-3.06974  17.4374  28.5209  331.116
-3.1031  23.2536  29.3046  339.584
-3.13647  26.465  30.1691  345.243
-3.16984  25.6411  33.332  355.217
-3.2032  17.2736  35.0265  349.612
-3.23657  5.50292  35.4177  333.151
-3.26994  3.00638  35.1349  329.648
-3.3033  7.75223  34.1505  328.814
-3.33667  12.2505  31.7349  335.253
-3.37004  18.1068  27.7326  328.883
-3.4034  24.073  24.4718  326.055
-3.43677  27.3922  22.9434  340.009
-3.47014  32.8156  23.5699  353.686
-3.5035  39.3579  22.6209  352.176
-3.53687  43.7314  20.9638  352.935
-3.57024  45.3861  18.6155  360.808
-3.6036  42.8647  17.3589  373.271
-3.63697  34.4796  18.0575  389.849
-3.67034  29.7876  18.7852  406.77
-3.7037  25.8436  20.9103  425.447
-3.73707  22.5781  21.1422  435.968
-3.77044  15.1995  21.2145  426.321
-3.8038  6.08432  20.2261  418.235
-3.83717  3.02617  19.3604  427.932
-3.87054  4.59194  19.8177  450.961
-3.9039  7.94214  21.9046  471.147
-3.93727  12.1604  21.154  482.7
-3.97064  15.6973  18.205  484.834
-4.004  17.4364  17.3231  467.291
-4.03737  18.6058  15.5565  451.96
-4.07074  10.6705  16.4034  444.097
-4.1041  7.66782  15.8703  454.845
-4.13747  11.8708  13.0585  472.429
-4.17084  12.5396  10.6487  469.912
-4.2042  11.3855  9.39638  452.735
-4.23757  19.3465  7.57684  457.308
-4.27094  26.7573  8.59137  460.832
-4.3043  25.7649  9.78298  455.465
-4.33767  21.2053  11.3682  471.83
-4.37104  23.2525  12.8544  491.088
-4.4044  36.8884  12.6925  508.193
-4.43777  41.166  11.2502  511.746
-4.47114  37.4237  9.70859  510.04
-4.5045  40.969  10.4288  524.331
-4.53787  39.0828  11.1103  542.289
-4.57124  26.6445  14.401  545.749
-4.6046  12.9895  12.8816  553.076
-4.63797  12.0048  10.3697  560.957
-4.67134  11.1593  7.16149  570.444
-4.7047  4.17933  4.19054  591.053
-4.73807  -9.42671  3.15153  597.177
-4.77144  -15.5109  5.99486  595.986
-4.8048  -12.7175  9.26727  606.14
-4.83817  -18.0904  9.93812  622.526
-4.87154  -18.0507  7.5898  628.326
-4.9049  -16.8483  4.57618  625.51
-4.93827  -18.8767  6.57553  633.627
-4.97164  -23.5749  10.333  648.577
-5.00501  -16.3909  11.1949  649.486
-5.03837  -20.0379  13.665  647.46
-5.07174  -27.1388  14.3241  654.215
-5.10511  -30.1499  12.4969  651.029
-5.13847  -34.447  11.0122  641.458
-5.17184  -32.7545  7.92378  629.854
-5.20521  -21.5849  6.24656  640.344
-5.23857  -12.275  2.60869  647.904
-5.27194  1.67098  1.5105  648.374
-5.30531  15.4921  -2.56311  663.696
-5.33867  11.6933  -7.45477  689.402
-5.37204  17.8254  -4.53476  686.357
-5.40541  22.7967  -4.88084  663.276
-5.43877  14.3348  -9.42512  688.499
-5.47214  5.39042  -5.05589  728.863
-5.50551  0.856807  -0.269873  752.781
-5.53887  -3.56107  1.76374  744.486
-5.57224  11.1621  6.2181  773.496
-5.60561  13.2363  6.23141  785.477
-5.63897  0.7576  9.16058  783.657
-5.67234  -1.48051  18.1594  768.149
-5.70571  3.26356  18.419  758.643
-5.73907  9.51788  18.8973  774.694
-5.77244  24.4689  22.4697  764.111
-5.80581  38.1149  18.1128  734.361
-5.83917  44.8697  16.8233  736.581
-5.87254  36.5191  19.7324  743.501
-5.90591  15.7854  16.4205  734.15
-5.93927  0.304365  15.0083  756.378
-5.97264  -5.47007  14.9818  778.138
-6.00601  -5.24351  15.432  790.78
-6.03937  -12.8661  12.3654  797.987
-6.07274  -19.1496  12.2074  807.938
-6.10611  -24.9651  18.5947  830.428
-6.13947  -33.3034  24.1135  853.682
-6.17284  -30.7809  22.2558  862.081
-6.20621  -11.4888  19.5543  874.572
-6.23957  -7.94894  20.1642  854.548
-6.27294  -5.15766  20.2364  814.309
-6.30631  -0.133415  15.1832  791.413
-6.33967  -8.41308  8.09136  799.148
-6.37304  -11.514  5.65593  801.555
-6.40641  -7.23047  4.65737  817.817
-6.43977  -19.3603  -0.686119  837.354
-6.47314  -33.571  -4.67084  838.102
-6.50651  -49.8917  -4.05556  823.24
-6.53987  -74.59  -4.6959  845.704
-6.57324  -68.4967  -2.40354  901.244
-6.60661  -45.4714  -1.31317  948.715
-6.63997  -36.4207  3.58527  983.653
-6.67334  -13.3933  8.00381  1000.54
-6.70671  18.1018  11.7713  1044.74
-6.74007  33.1131  15.6543  1045.42
-6.77344  42.8359  17.6386  995.217
-6.80681  44.0948  16.6953  998.228
-6.84017  20.0217  22.6864  1069.57
-6.87354  17.4017  26.9921  1070.46
-6.90691  6.79647  32.0096  1026.38
-6.94027  -7.10974  37.4238  1011.65
-6.97364  0.577736  37.8395  1021.29
-7.00701  -11.4773  38.1946  1000.97
-7.04037  -38.2088  39.0615  984.959
-7.07374  -57.0634  36.0053  992.52
-7.10711  -51.5405  28.216  1070.76
-7.14047  -42.131  29.655  1105.38
-7.17384  -16.6835  22.7986  1045.11
-7.20721  -1.13496  16.0178  1033.42
-7.24057  13.1871  10.9452  1046.37
-7.27394  7.50729  4.62888  1052.64
-7.30731  -11.2381  4.79612  1052.86
-7.34067  -13.075  4.35551  1022.45
-7.37404  -7.15178  -0.440669  997.106
-7.40741  -8.96072  -2.24334  1052.73
-7.44077  -4.33059  5.05624  1029.51
-7.47414  13.672  6.23535  985.236
-7.50751  24.16  9.90992  1020.28
-7.54087  7.41919  16.4812  1082.12
-7.57424  -2.44142  14.3979  1110.03
-7.60761  10.9514  8.70272  1109.92
-7.64097  6.64496  8.03486  1095.11
-7.67434  -11.828  10.8614  1137.45
-7.70771  -22.7881  19.1939  1143.14
-7.74107  -32.2488  18.7809  1091.01
-7.77444  -42.4651  12.1899  1150.09
-7.80781  -55.6  12.8347  1226.83
-7.84117  -51.8649  13.4841  1209.65
-7.87454  -45.635  8.13965  1179.96
-7.90791  -49.2532  10.1072  1205.65
-7.94127  -70.6953  18.5868  1275.19
-7.97464  -64.014  26.4212  1297.5
-8.00801  -36.6903  28.6252  1301.87
-8.04137  -24.0525  24.6863  1335.07
-8.07474  -14.8697  26.0266  1347.42
-8.10811  -20.3182  30.2352  1329.4
-8.14147  -13.7778  26.379  1301.88
-8.17484  -24.404  20.9056  1294.84
-8.20821  -33.8689  25.1961  1286.26
-8.24157  -64.4949  22.009  1286.93
-8.27494  -70.2888  17.9483  1236.14
-8.30831  -72.4771  11.4724  1237.05
-8.34168  -99.6236  8.26021  1291.55
-8.37504  -119.204  3.53368  1331.79
-8.40841  -102.535  6.92833  1356.79
-8.44178  -86.3987  10.1042  1340.06
-8.47514  -92.6728  9.26771  1347.22
-8.50851  -101.738  17.5801  1403.42
-8.54188  -86.799  17.3899  1433.27
-8.57524  -55.2098  25.7609  1428.59
-8.60861  -45.8091  34.4957  1413.7
-8.64198  -30.2808  28.5402  1381.58
-8.67534  3.40394  20.3221  1346.21
-8.70871  34.812  19.5667  1319.28
-8.74208  16.6825  24.4911  1310.41
-8.77544  10.1845  24.9965  1346.94
-8.80881  16.0028  34.1766  1376.02
-8.84218  29.7843  29.412  1347.85
-8.87554  49.7626  28.6109  1345.02
-8.90891  38.3644  16.1532  1368.02
-8.94228  21.307  -2.26056  1442
-8.97564  -2.05464  0.462399  1498.19
-9.00901  -19.8132  7.70746  1565.7
-9.04238  -44.9269  7.6682  1626.85
-9.07574  -29.6812  -5.09785  1608.16
-9.10911  -11.3219  -1.11317  1568.46
-9.14248  -6.92478  0.815389  1574.18
-9.17584  3.54276  -1.30191  1617.8
-9.20921  -8.83752  -1.01123  1612.85
-9.24258  -9.21367  7.48258  1552.17
-9.27594  -1.59881  15.0407  1534.74
-9.30931  10.181  11.1837  1572.41
-9.34268  23.9256  8.50913  1532.93
-9.37604  28.7868  13.7188  1494.42
-9.40941  21.1383  17.1171  1529.51
-9.44278  3.07556  -1.98687  1559.17
-9.47614  -17.8874  -13.0416  1551.04
-9.50951  -1.40884  -7.51716  1553.2
-9.54288  13.3249  -12.0696  1572.05
-9.57624  6.46964  -23.4481  1654.95
-9.60961  -10.6678  -19.5215  1617.99
-9.64298  -22.7249  -20.3528  1583.42
-9.67634  -42.8302  -27.0211  1631.33
-9.70971  -53.7306  -32.003  1663.87
-9.74308  -39.8439  -37.6302  1730.75
-9.77644  -24.6874  -31.2358  1714.83
-9.80981  -22.3296  -33.5137  1683.23
-9.84318  -44.9982  -48.1791  1661.6
-9.87654  -56.8663  -34.3986  1707.11
-9.90991  -64.9598  -20.8045  1718.29
-9.94328  -11.5198  -27.3524  1787.71
-9.97664  34.4197  -14.1992  1821.44
-10.01  56.0365  -1.66263  1844.55
-10.0434  60.4411  -0.504102  1874.19
-10.0767  27.3387  -2.89912  1869.19
-10.1101  32.1543  -2.77093  1915.5
-10.1435  76.1818  -3.03985  1935.42
-10.1768  56.6647  8.87936  1984.12
-10.2102  20.7533  1.28258  1990.09
-10.2436  22.2048  -3.48919  1988.18
-10.2769  11.6346  1.40077  1911.01
-10.3103  2.51998  -12.323  1907.42
-10.3437  -27.1153  -23.5881  1912.29
-10.377  -34.3628  -34.2162  1883.16
-10.4104  -29.3547  -26.0643  1930.08
-10.4438  -57.7441  -23.1376  1940.95
-10.4771  -82.818  -25.3985  1941.9
-10.5105  -61.6288  -29.1528  1917.39
-10.5439  -72.2888  -25.5236  1944.08
-10.5772  -61.3945  -29.7235  1933.03
-10.6106  -65.6406  -38.1298  1959.34
-10.644  -89.7812  -37.4996  1965.15
-10.6773  -58.5763  -30.2044  1964.43
-10.7107  -28.2042  -12.8576  2056.31
-10.7441  3.52549  -13.0866  1989.07
-10.7774  5.35882  -11.7787  1956.84
-10.8108  -27.7525  -8.38697  2126.25
-10.8442  -31.2111  -10.2701  2179.47
-10.8775  10.4708  -4.79889  2117.5
-10.9109  33.4677  11.1764  2171.01
-10.9443  32.9909  14.5061  2242.29
-10.9776  38.7644  19.5358  2259.82
-11.011  43.0326  21.0118  2254.27
-11.0444  40.1786  14.19  2200.95
-11.0777  26.7099  26.6385  2291.74
-11.1111  27.2461  35.0287  2312.86
-11.1445  29.1712  46.3716  2249.1
