-0.0900901 -0.282687 23.0609 -4.62904 0 17.318 0.0631072
-0.0920921 -0.498979 24.0122 -4.82617 0 17.318 0.0659432
-0.0940941 -0.485708 24.409 -5.10948 0 17.318 0.0688414
-0.0960961 -0.377657 24.2448 -5.09898 0 17.318 0.071802
-0.0980981 -0.43049 24.1453 -4.74927 0 17.318 0.0748249
-0.1001 -0.568043 23.1044 -5.06454 0 17.318 0.0779102
-0.102102 -0.155716 22.5017 -4.85779 0 17.318 0.0810577
-0.104104 -0.29798 21.9013 -5.08202 0 17.318 0.0842676
-0.106106 0.0226047 21.2965 -4.47688 0 17.318 0.0875399
-0.108108 0.0659395 20.256 -4.43511 0 17.318 0.0908744
-0.11011 0.174746 19.6429 -4.36312 0 17.318 0.0942713
-0.112112 0.183431 19.1588 -4.43187 0 17.318 0.0977305
-0.114114 -0.0518593 18.7116 -4.23705 0 17.318 0.101252
-0.116116 -0.277811 19.1227 -4.41533 0 17.318 0.104836
-0.118118 -0.527053 19.9719 -4.84722 0 17.318 0.108482
-0.12012 -0.219049 20.8463 -4.95124 0 17.318 0.112191
-0.122122 -0.305207 21.0786 -5.16727 0 17.318 0.115961
-0.124124 -0.361768 22.0534 -5.24753 0 17.318 0.119795
-0.126126 -0.496012 22.8559 -5.61333 0 17.318 0.12369
-0.128128 -0.511566 23.5359 -5.92252 0 17.318 0.127648
-0.13013 -0.549972 23.9251 -5.6705 0 17.318 0.131668
-0.132132 -0.741151 24.2502 -5.57997 0 17.318 0.135751
-0.134134 -0.827253 24.7925 -5.922 0 17.318 0.139895
-0.136136 -0.477578 23.9902 -5.67082 0 17.318 0.144103
-0.138138 -0.230431 22.6851 -5.2058 0 17.318 0.148372
-0.14014 -0.661176 21.6155 -4.77941 0 17.318 0.152704
-0.142142 -1.01315 21.4406 -4.27227 0 17.318 0.157098
-0.144144 -1.12144 20.8399 -4.19949 0 17.318 0.161555
-0.146146 -0.666553 19.724 -3.46939 0 17.318 0.166073
-0.148148 -0.513137 19.2055 -2.95485 0 17.318 0.170654
-0.15015 -0.319012 18.9187 -3.02311 0 17.318 0.175298
-0.152152 -0.245553 18.6701 -2.81615 0 17.318 0.180004
-0.154154 -0.0708531 18.642 -2.52354 0 17.318 0.184772
-0.156156 -0.589901 19.5812 -2.516 0 17.318 0.189602
-0.158158 -1.0476 20.5094 -2.34971 0 17.318 0.194495
-0.16016 -0.998486 21.5195 -2.51571 0 17.318 0.19945
-0.162162 -0.812149 22.0586 -2.67576 0 17.318 0.204467
-0.164164 -0.868643 21.9851 -1.83985 0 17.318 0.209547
-0.166166 -1.48069 22.7321 -2.10574 0 17.318 0.214689
-0.168168 -1.61425 23.5656 -2.32432 0 17.318 0.219894
-0.17017 -1.7598 23.605 -1.83966 0 17.318 0.22516
-0.172172 -1.66079 23.2779 -1.71453 0 17.318 0.230489
-0.174174 -1.8395 22.6873 -0.927642 0 17.318 0.235881
-0.176176 -1.73809 21.912 -0.571047 0 17.318 0.241335
-0.178178 -1.31614 21.4159 -0.149663 0 17.318 0.246851
-0.18018 -1.22627 20.9097 0.574167 0 17.318 0.252429
-0.182182 -1.20361 20.1348 0.81787 0 17.318 0.25807
-0.184184 -1.09234 19.7242 1.43663 0 17.318 0.263773
-0.186186 -0.958708 19.2712 1.84113 0 17.318 0.269538
-0.188188 -1.12521 18.5683 2.64637 0 17.318 0.275366
-0.19019 -1.01432 18.8338 3.21071 0 17.318 0.281256
-0.192192 -1.11124 19.1606 3.91329 0 17.318 0.287208
-0.194194 -1.34523 19.8047 4.48216 0 17.318 0.293223
-0.196196 -0.950015 20.5028 5.33321 0 17.318 0.2993
-0.198198 -1.21813 20.9352 5.9221 0 17.318 0.305439
-0.2002 -1.37388 21.7771 6.66366 0 17.318 0.311641
-0.202202 -1.44188 22.1103 7.39107 0 17.318 0.317905
-0.204204 -1.75703 22.5982 8.03015 0 17.318 0.324231
-0.206206 -1.79821 22.8644 8.79234 0 17.318 0.33062
-0.208208 -1.66502 23.1455 9.22572 0 17.318 0.337071
-0.21021 -1.9253 23.0199 9.66496 0 17.318 0.343584
-0.212212 -1.91609 22.6011 9.90838 0 17.318 0.350159
-0.214214 -1.6055 21.9196 10.1983 0 17.318 0.356797
-0.216216 -1.82407 20.9327 10.201 0 17.318 0.363498
-0.218218 -1.65446 20.2805 10.5382 0 17.318 0.37026
-0.22022 -1.52593 19.0237 10.8421 0 17.318 0.377085
-0.222222 -1.4215 18.6493 11.2551 0 17.318 0.383972
-0.224224 -1.33205 18.2777 11.5704 0 17.318 0.390922
-0.226226 -1.10921 18.2759 11.5601 0 17.318 0.397934
-0.228228 -1.48893 18.174 12.4991 0 17.318 0.405008
-0.23023 -1.32221 18.5912 13.056 0 17.318 0.412145
-0.232232 -1.27334 19.2754 13.9928 0 17.318 0.419344
-0.234234 -1.3314 19.8396 14.9703 0 17.318 0.426605
-0.236236 -1.56139 20.789 16.0831 0 17.318 0.433928
-0.238238 -1.43563 21.5467 16.9911 0 17.318 0.441314
-0.24024 -1.4884 22.345 17.5612 0 17.318 0.448763
-0.242242 -1.52501 22.6065 18.1878 0 17.318 0.456273
-0.244244 -1.36918 22.8845 18.5836 0 17.318 0.463846
-0.246246 -1.68877 22.8721 19.4518 0 17.318 0.471481
-0.248248 -1.34907 22.658 19.2659 0 17.318 0.479179
-0.25025 -1.49981 22.035 19.3483 0 17.318 0.486939
-0.252252 -1.34273 21.4189 19.005 0 17.318 0.494761
-0.254254 -1.06944 21.1174 18.5948 0 17.318 0.502645
-0.256256 -0.858262 20.095 17.7777 0 17.318 0.510592
-0.258258 -0.81092 19.3854 17.4465 0 17.318 0.518601
-0.26026 -0.734922 18.853 17.0956 0 17.318 0.526673
-0.262262 -0.529545 18.7495 16.759 0 17.318 0.534807
-0.264264 -0.717816 18.2641 16.5072 0 17.318 0.543003
-0.266266 -0.487735 18.3114 16.0801 0 17.318 0.551261
-0.268268 -0.881847 18.9968 16.0739 0 17.318 0.559582
-0.27027 -0.765825 19.9168 15.8198 0 17.318 0.567965
-0.272272 -0.966958 20.875 15.9648 0 17.318 0.576411
-0.274274 -1.04821 21.5477 16.1897 0 17.318 0.584918
-0.276276 -1.0106 22.382 16.4836 0 17.318 0.593488
-0.278278 -0.78945 23.2518 16.2938 0 17.318 0.602121
-0.28028 -0.583033 23.6005 16.2818 0 17.318 0.610816
-0.282282 -0.662843 23.456 16.0138 0 17.318 0.619573
-0.284284 -0.209211 23.7084 15.7654 0 17.318 0.628392
-0.286286 -0.260233 23.3514 15.4127 0 17.318 0.637274
-0.288288 0.210372 22.4883 14.9057 0 17.318 0.646218
-0.29029 -3.03417e-05 21.3883 14.5235 0 17.318 0.655224
-0.292292 0.369724 20.1688 13.9367 0 17.318 0.664293
-0.294294 0.334875 19.1359 13.378 0 17.318 0.673424
-0.296296 0.476758 18.2812 13.0926 0 17.318 0.682618
-0.298298 0.208378 17.3149 12.878 0 17.318 0.691873
-0.3003 0.252494 16.7397 12.7295 0 17.318 0.701191
-0.302302 0.765214 16.476 12.7331 0 17.318 0.710572
-0.304304 0.482354 16.5324 12.7289 0 17.318 0.720015
-0.306306 0.691291 17.0196 12.8013 0 17.318 0.72952
-0.308308 0.889363 17.4668 13.2262 0 17.318 0.739087
-0.31031 0.954313 18.4997 13.7315 0 17.318 0.748717
-0.312312 0.766521 19.0539 14.0198 0 17.318 0.758409
-0.314314 1.02052 19.845 14.2419 0 17.318 0.768163
-0.316316 0.839288 20.3222 14.4726 0 17.318 0.77798
-0.318318 1.05692 21.181 14.8123 0 17.318 0.787859
-0.32032 0.903172 21.601 14.9281 0 17.318 0.7978
-0.322322 0.331469 21.9894 15.1268 0 17.318 0.807804
-0.324324 0.851188 21.9651 15.2493 0 17.318 0.81787
-0.326326 0.84646 21.6015 15.4509 0 17.318 0.827998
-0.328328 0.735486 21.2152 15.456 0 17.318 0.838189
-0.33033 0.817046 20.3125 15.5139 0 17.318 0.848442
-0.332332 1.05997 20.1237 15.6228 0 17.318 0.858757
-0.334334 0.89291 19.4644 15.6996 0 17.318 0.869135
-0.336336 0.98127 19.4537 16.0332 0 17.318 0.879575
-0.338338 0.813003 18.867 16.2102 0 17.318 0.890077
-0.34034 0.745689 18.7333 16.6549 0 17.318 0.900641
-0.342342 0.802274 18.7562 17.1507 0 17.318 0.911268
-0.344344 0.338958 19.1862 17.7131 0 17.318 0.921958
-0.346346 0.0210471 19.8699 18.7198 0 17.318 0.932709
-0.348348 -0.132436 20.826 19.6838 0 17.318 0.943523
-0.35035 0.0210441 22.1749 20.6749 0 17.318 0.954399
-0.352352 -0.474949 22.9534 21.5865 0 17.318 0.965338
-0.354354 -0.57442 23.8808 22.4523 0 17.318 0.976339
-0.356356 -0.976851 24.3745 22.8348 0 17.318 0.987402
-0.358358 -1.17035 25.0345 23.1304 0 17.318 0.998528
-0.36036 -1.26527 25.3843 23.1221 0 17.318 1.00972
-0.362362 -1.59573 25.1572 22.9358 0 17.318 1.02097
-0.364364 -1.74838 24.8431 22.4633 0 17.318 1.03228
-0.366366 -1.87468 24.3732 21.6394 0 17.318 1.04365
-0.368368 -1.97797 23.6276 20.7812 0 17.318 1.05509
-0.37037 -2.14808 22.4312 19.7972 0 17.318 1.06659
-0.372372 -2.17691 21.7223 19.0548 0 17.318 1.07815
-0.374374 -2.36206 21.0687 18.2596 0 17.318 1.08978
-0.376376 -2.38693 20.4554 17.869 0 17.318 1.10146
-0.378378 -2.46748 20.0226 17.5527 0 17.318 1.11321
-0.38038 -2.8249 20.1584 17.4537 0 17.318 1.12502
-0.382382 -2.72255 20.8791 17.6358 0 17.318 1.1369
-0.384384 -2.82039 21.1992 17.9643 0 17.318 1.14883
-0.386386 -3.1513 21.9434 18.2594 0 17.318 1.16083
-0.388388 -3.38264 22.7102 18.4556 0 17.318 1.17289
-0.39039 -3.79391 23.7564 18.666 0 17.318 1.18501
-0.392392 -3.71109 23.9956 18.8184 0 17.318 1.1972
-0.394394 -3.63002 24.0914 18.6721 0 17.318 1.20945
-0.396396 -3.68362 24.4931 18.2344 0 17.318 1.22176
-0.398398 -3.80617 24.8539 17.8959 0 17.318 1.23413
-0.4004 -3.2469 24.5522 17.3587 0 17.318 1.24656
-0.402402 -3.20721 23.8604 16.3988 0 17.318 1.25906
-0.404404 -2.92049 23.3315 15.6376 0 17.318 1.27162
-0.406406 -2.60053 22.8441 15.136 0 17.318 1.28424
-0.408408 -2.33895 22.3254 14.4437 0 17.318 1.29692
-0.41041 -1.86353 21.161 13.8622 0 17.318 1.30967
-0.412412 -1.9127 20.8845 13.4285 0 17.318 1.32248
-0.414414 -1.85085 21.0295 13.2257 0 17.318 1.33535
-0.416416 -1.68957 20.8438 13.4459 0 17.318 1.34828
-0.418418 -1.54454 20.4669 13.9054 0 17.318 1.36128
-0.42042 -1.8282 20.6635 14.605 0 17.318 1.37434
-0.422422 -1.87294 21.5421 15.7299 0 17.318 1.38746
-0.424424 -2.1539 22.2698 16.8929 0 17.318 1.40064
-0.426426 -2.22127 22.7443 18.1383 0 17.318 1.41388
-0.428428 -2.47309 23.2654 19.6003 0 17.318 1.42719
-0.43043 -2.75842 24.0841 20.7966 0 17.318 1.44056
-0.432432 -2.80871 24.4801 21.6489 0 17.318 1.45399
-0.434434 -2.84407 24.5813 22.5481 0 17.318 1.46748
-0.436436 -2.74696 24.4797 22.9849 0 17.318 1.48104
-0.438438 -2.61063 24.116 23.1695 0 17.318 1.49466
-0.44044 -2.44687 23.8902 23.1206 0 17.318 1.50834
-0.442442 -2.39087 22.9631 22.8425 0 17.318 1.52208
-0.444444 -1.97609 22.3058 22.3979 0 17.318 1.53589
-0.446446 -1.75752 21.1836 21.981 0 17.318 1.54976
-0.448448 -1.49072 20.3001 21.5512 0 17.318 1.56369
-0.45045 -1.25693 19.8606 21.1529 0 17.318 1.57768
-0.452452 -0.973938 19.6053 21.166 0 17.318 1.59174
-0.454454 -1.14474 19.3804 21.0579 0 17.318 1.60585
-0.456456 -1.23595 19.8549 21.7164 0 17.318 1.62003
-0.458458 -1.13547 20.7144 22.1044 0 17.318 1.63427
-0.46046 -1.2745 21.386 22.6783 0 17.318 1.64858
-0.462462 -1.28859 22.4451 23.324 0 17.318 1.66295
-0.464464 -1.62092 23.0174 23.9976 0 17.318 1.67737
-0.466466 -1.56217 24.2672 24.1847 0 17.318 1.69187
-0.468468 -1.57909 24.8477 24.1718 0 17.318 1.70642
-0.47047 -1.82772 25.3353 24.2488 0 17.318 1.72104
-0.472472 -1.90715 25.5784 24.1293 0 17.318 1.73571
-0.474474 -1.85723 25.7527 23.855 0 17.318 1.75045
-0.476476 -1.63263 25.5269 22.8567 0 17.318 1.76526
-0.478478 -1.74102 24.868 21.7093 0 17.318 1.78012
-0.48048 -1.62354 24.1256 20.6462 0 17.318 1.79505
-0.482482 -1.609 23.3189 19.8955 0 17.318 1.81004
-0.484484 -1.40107 22.9586 18.7344 0 17.318 1.82509
-0.486486 -1.52311 22.2837 17.755 0 17.318 1.84021
-0.488488 -1.58841 22.0032 17.2426 0 17.318 1.85538
-0.49049 -1.09979 21.5506 16.5948 0 17.318 1.87062
-0.492492 -1.10272 21.6109 16.1425 0 17.318 1.88592
-0.494494 -0.639578 21.4996 15.9065 0 17.318 1.90129
-0.496496 -0.773503 21.6266 15.9787 0 17.318 1.91671
-0.498498 -0.763664 22.3264 16.8602 0 17.318 1.9322
-0.500501 -0.109988 22.5264 17.9622 0 17.318 1.94775
-0.502503 -0.044176 23.1091 18.5967 0 17.318 1.96337
-0.504505 0.326353 23.4651 19.6382 0 17.318 1.97904
-0.506507 0.531441 23.7118 20.5739 0 17.318 1.99478
-0.508509 1.02235 23.7662 21.1938 0 17.318 2.01058
-0.510511 1.08855 23.8 21.8239 0 17.318 2.02644
-0.512513 1.48197 23.5779 21.9421 0 17.318 2.04237
-0.514515 1.71981 23.3689 22.0097 0 17.318 2.05836
-0.516517 2.23502 23.0635 21.8205 0 17.318 2.0744
-0.518519 2.47113 22.2852 20.9641 0 17.318 2.09052
-0.520521 2.07407 22.088 19.7173 0 17.318 2.10669
-0.522523 2.30579 21.2354 18.8043 0 17.318 2.12293
-0.524525 2.15187 20.8206 17.5182 0 17.318 2.13923
-0.526527 1.93207 20.3104 16.7327 0 17.318 2.15559
-0.528529 1.53647 20.2067 15.9595 0 17.318 2.17201
-0.530531 1.52938 20.2319 15.8035 0 17.318 2.1885
-0.532533 1.40283 20.3907 15.8763 0 17.318 2.20504
-0.534535 0.744711 21.105 16.3316 0 17.318 2.22165
-0.536537 0.307876 21.9531 16.914 0 17.318 2.23833
-0.538539 -0.120569 23.0831 17.6157 0 17.318 2.25506
-0.540541 -0.373108 24.0593 18.6856 0 17.318 2.27186
-0.542543 -0.49472 25.2697 19.6714 0 17.318 2.28872
-0.544545 -0.83801 25.7866 20.7593 0 17.318 2.30564
-0.546547 -0.704506 26.3585 21.1923 0 17.318 2.32263
-0.548549 -0.740235 26.7665 21.6053 0 17.318 2.33967
-0.550551 -0.980455 26.8864 21.5279 0 17.318 2.35678
-0.552553 -1.08374 26.6958 21.5777 0 17.318 2.37395
-0.554555 -0.875639 25.9691 21.2951 0 17.318 2.39119
-0.556557 -0.849115 25.1367 20.8283 0 17.318 2.40848
-0.558559 -0.639125 24.3133 20.5656 0 17.318 2.42584
-0.560561 -0.61323 23.4328 20.0768 0 17.318 2.44326
-0.562563 -0.558686 22.3374 19.7884 0 17.318 2.46075
-0.564565 -0.570488 21.753 19.4092 0 17.318 2.47829
-0.566567 -0.615339 21.4844 19.2349 0 17.318 2.4959
-0.568569 -0.461946 21.0246 19.6588 0 17.318 2.51357
-0.570571 -0.568375 21.1558 20.3779 0 17.318 2.5313
-0.572573 -0.609341 21.3452 20.5343 0 17.318 2.5491
-0.574575 -0.453603 22.0346 21.3961 0 17.318 2.56695
-0.576577 -0.187569 22.7537 22.4512 0 17.318 2.58487
-0.578579 -0.142424 23.2374 23.186 0 17.318 2.60285
-0.580581 0.223827 23.7503 24.0562 0 17.318 2.6209
-0.582583 0.441911 24.0913 24.5376 0 17.318 2.639
-0.584585 0.751804 24.4942 25.2147 0 17.318 2.65717
-0.586587 0.995369 24.5255 25.7431 0 17.318 2.6754
-0.588589 1.19237 24.6901 25.9095 0 17.318 2.6937
-0.590591 1.69062 23.9383 25.6105 0 17.318 2.71205
-0.592593 2.01525 23.389 26.0728 0 17.318 2.73047
-0.594595 2.13481 22.2194 25.4026 0 17.318 2.74895
-0.596597 2.17287 21.0764 25.003 0 17.318 2.76749
-0.598599 2.36851 19.7211 24.7604 0 17.318 2.7861
-0.600601 2.47668 18.8099 24.1816 0 17.318 2.80477
-0.602603 2.25816 18.2345 23.7814 0 17.318 2.8235
-0.604605 2.45526 17.2239 23.2686 0 17.318 2.84229
-0.606607 2.13773 16.4988 23.1775 0 17.318 2.86114
-0.608609 1.91803 16.1609 22.8697 0 17.318 2.88006
-0.610611 1.46507 16.2348 22.726 0 17.318 2.89904
-0.612613 1.38197 16.6483 22.0415 0 17.318 2.91808
-0.614615 1.06662 17.4952 21.7495 0 17.318 2.93718
-0.616617 0.656898 18.5334 21.3194 0 17.318 2.95635
-0.618619 0.523058 19.5647 20.809 0 17.318 2.97558
-0.620621 0.221739 20.3359 20.5747 0 17.318 2.99487
-0.622623 0.0291699 20.6085 20.3234 0 17.318 3.01422
-0.624625 -0.526307 21.2564 19.9809 0 17.318 3.03363
-0.626627 -0.335463 21.4717 19.3602 0 17.318 3.05311
-0.628629 -0.464842 21.5188 18.8554 0 17.318 3.07265
-0.630631 -0.576935 21.3274 18.4379 0 17.318 3.09225
-0.632633 -0.991743 20.7924 18.2427 0 17.318 3.11192
-0.634635 -1.00542 19.947 18.0335 0 17.318 3.13165
-0.636637 -0.681423 18.7006 17.6656 0 17.318 3.15143
-0.638639 -1.17602 18.1448 17.5251 0 17.318 3.17129
-0.640641 -1.20785 17.4354 17.2309 0 17.318 3.1912
-0.642643 -1.26502 17.2812 17.0272 0 17.318 3.21118
-0.644645 -1.06861 16.8675 17.0206 0 17.318 3.23121
-0.646647 -1.42768 17.1749 17.4834 0 17.318 3.25132
-0.648649 -1.07141 17.733 18.2448 0 17.318 3.27148
-0.650651 -0.679696 18.3152 19.3362 0 17.318 3.2917
-0.652653 -0.304714 19.1635 20.4775 0 17.318 3.31199
-0.654655 -0.191784 20.6015 21.9303 0 17.318 3.33234
-0.656657 -0.191207 22.0126 23.5108 0 17.318 3.35275
-0.658659 0.137805 22.8948 24.9537 0 17.318 3.37323
-0.660661 0.252769 23.5502 25.8252 0 17.318 3.39377
-0.662663 0.555648 23.7923 26.4366 0 17.318 3.41437
-0.664665 0.668427 23.9061 26.8342 0 17.318 3.43503
-0.666667 1.28914 23.7985 26.5129 0 17.318 3.45575
-0.668669 1.24911 23.2419 25.987 0 17.318 3.47654
-0.670671 1.17179 22.9535 25.0914 0 17.318 3.49739
-0.672673 1.0656 22.1267 24.1839 0 17.318 3.5183
-0.674675 1.2184 20.5501 23.3558 0 17.318 3.53927
-0.676677 1.00253 19.6613 22.2198 0 17.318 3.56031
-0.678679 1.02123 18.6222 21.0023 0 17.318 3.58141
-0.680681 0.666204 18.1501 19.8438 0 17.318 3.60257
-0.682683 0.322605 18.1763 19.3435 0 17.318 3.62379
-0.684685 0.227095 18.7275 19.3721 0 17.318 3.64507
-0.686687 -0.285867 18.8747 19.7466 0 17.318 3.66642
-0.688689 -0.621926 19.7325 19.8844 0 17.318 3.68783
-0.690691 -0.76582 20.3547 20.3286 0 17.318 3.7093
-0.692693 -0.820088 21.4457 20.658 0 17.318 3.73084
-0.694695 -1.01255 22.7479 21.0087 0 17.318 3.75243
-0.696697 -0.828289 23.4618 21.7488 0 17.318 3.77409
-0.698699 -0.84408 24.2712 22.5437 0 17.318 3.79581
-0.700701 -0.643918 24.555 23.7086 0 17.318 3.8176
-0.702703 -0.293186 24.7442 24.1847 0 17.318 3.83944
-0.704705 -0.00704666 24.5407 24.2968 0 17.318 3.86135
-0.706707 0.402231 24.6379 24.2078 0 17.318 3.88332
-0.708709 0.942473 23.5224 24.4213 0 17.318 3.90536
-0.710711 1.3177 22.9033 24.2942 0 17.318 3.92745
-0.712713 1.66534 21.6005 24.1716 0 17.318 3.94961
-0.714715 1.68092 20.7793 23.745 0 17.318 3.97183
-0.716717 1.28785 19.7287 22.9123 0 17.318 3.99411
-0.718719 1.33838 19.1277 22.5592 0 17.318 4.01646
-0.720721 1.6407 18.9092 22.5712 0 17.318 4.03886
-0.722723 1.70031 18.5474 23.4512 0 17.318 4.06133
-0.724725 1.47245 18.5768 24.403 0 17.318 4.08386
-0.726727 1.02128 18.4924 25.4487 0 17.318 4.10646
-0.728729 0.467658 19.4726 26.5991 0 17.318 4.12911
-0.730731 -0.0524515 20.3609 27.7425 0 17.318 4.15183
-0.732733 -0.796997 21.3827 29.3057 0 17.318 4.17461
-0.734735 -1.32865 22.0375 30.5232 0 17.318 4.19746
-0.736737 -1.91736 22.8679 32.0011 0 17.318 4.22036
-0.738739 -2.77247 23.4856 32.8241 0 17.318 4.24333
-0.740741 -3.74753 23.9185 32.8893 0 17.318 4.26636
-0.742743 -4.69345 23.8904 32.0013 0 17.318 4.28945
-0.744745 -5.22468 23.3831 30.5218 0 17.318 4.31261
-0.746747 -5.33916 23.0875 29.6278 0 17.318 4.33583
-0.748749 -5.63763 22.1101 27.806 0 17.318 4.3591
-0.750751 -5.88813 21.0063 26.2897 0 17.318 4.38245
-0.752753 -6.05989 19.8445 24.2088 0 17.318 4.40585
-0.754755 -5.73639 18.7668 22.5175 0 17.318 4.42932
-0.756757 -5.24555 18.0536 20.6029 0 17.318 4.45285
-0.758759 -4.77582 16.9806 19.2315 0 17.318 4.47644
-0.760761 -4.24658 16.497 18.0707 0 17.318 4.50009
-0.762763 -3.54143 16.4796 17.4555 0 17.318 4.52381
-0.764765 -2.88673 17.0324 17.6003 0 17.318 4.54758
-0.766767 -2.64463 17.265 17.6297 0 17.318 4.57143
-0.768769 -1.94361 17.8836 18.0932 0 17.318 4.59533
-0.770771 -1.03514 18.8598 18.3211 0 17.318 4.61929
-0.772773 -0.318601 19.8421 19.1355 0 17.318 4.64332
-0.774775 0.235824 20.7646 19.6651 0 17.318 4.66741
-0.776777 0.542603 21.27 20.436 0 17.318 4.69156
-0.778779 1.03344 22.1521 20.8937 0 17.318 4.71578
-0.780781 1.41945 22.2938 21.7371 0 17.318 4.74005
-0.782783 1.61262 22.4783 22.2749 0 17.318 4.76439
-0.784785 1.49877 22.3757 22.555 0 17.318 4.78879
-0.786787 1.67051 22.2693 22.2259 0 17.318 4.81326
-0.788789 1.33494 21.621 22.3319 0 17.318 4.83778
-0.790791 0.978977 21.0248 22.0827 0 17.318 4.86237
-0.792793 0.862662 21.0611 21.5915 0 17.318 4.88702
-0.794795 0.714111 20.8579 21.238 0 17.318 4.91174
-0.796797 0.952188 20.8819 21.2344 0 17.318 4.93651
-0.798799 0.784358 20.6877 21.4168 0 17.318 4.96135
-0.800801 0.428511 20.9889 21.6701 0 17.318 4.98625
-0.802803 0.263225 21.3326 21.9596 0 17.318 5.01121
-0.804805 0.328566 21.747 22.2454 0 17.318 5.03624
-0.806807 0.296164 22.3671 23.3116 0 17.318 5.06132
-0.808809 0.0214056 23.4898 23.7667 0 17.318 5.08647
-0.810811 0.134326 24.0843 24.4326 0 17.318 5.11169
-0.812813 0.0838559 24.205 24.8698 0 17.318 5.13696
-0.814815 0.0476846 24.3673 25.6232 0 17.318 5.1623
-0.816817 -0.245384 24.2447 25.7815 0 17.318 5.18769
-0.818819 -0.138627 24.2976 25.445 0 17.318 5.21316
-0.820821 0.155345 24.08 24.6065 0 17.318 5.23868
-0.822823 0.301367 23.5209 24.2181 0 17.318 5.26426
-0.824825 0.0158656 22.599 24.2144 0 17.318 5.28991
-0.826827 -0.16485 21.7538 23.8165 0 17.318 5.31562
-0.828829 -0.0225507 20.8634 23.5701 0 17.318 5.3414
-0.830831 -0.481337 20.0339 23.9588 0 17.318 5.36723
-0.832833 -0.639596 18.9652 24.3554 0 17.318 5.39313
-0.834835 -1.05044 18.3521 24.4989 0 17.318 5.41909
-0.836837 -1.27028 18.158 24.6904 0 17.318 5.44511
-0.838839 -1.58388 17.8463 25.8458 0 17.318 5.47119
-0.840841 -2.02485 17.7976 26.8815 0 17.318 5.49734
-0.842843 -2.07498 18.4703 28.1023 0 17.318 5.52355
-0.844845 -1.92613 19.707 29.0029 0 17.318 5.54982
-0.846847 -1.7209 20.7288 29.6346 0 17.318 5.57615
-0.848849 -1.66454 21.1892 30.1868 0 17.318 5.60255
-0.850851 -1.07683 21.6985 29.8701 0 17.318 5.62901
-0.852853 -0.435444 22.7075 29.7141 0 17.318 5.65553
-0.854855 0.406731 23.485 29.5919 0 17.318 5.68211
-0.856857 1.00974 23.5065 29.1784 0 17.318 5.70876
-0.858859 1.56052 23.6309 27.6955 0 17.318 5.73547
-0.860861 2.40766 23.5998 26.4477 0 17.318 5.76224
