43  -0.223474  20.2023  -26.0654  -0.434913  20.0248  -26.0361  -0.160907  20.2144  -25.9926  -0.418831  20.0403  -25.9826  -0.144811  20.216  -26.0366  -0.143394  20.2361  -25.9372
44  -0.308246  20.4936  -24.901  -0.37286  20.3301  -24.9449  -0.315583  20.5634  -25.5841  -0.359088  20.3418  -24.8977  -0.302816  20.5691  -25.6024  -0.305862  20.5824  -25.5196
45  -0.316815  20.7953  -24.2066  -0.361068  20.8106  -24.7432  -0.437639  20.8329  -24.7086  -0.346085  20.8165  -24.7142  -0.424719  20.8519  -24.7045  -0.420768  20.8599  -24.6318
46  -0.335573  21.2779  -24.3735  -0.482212  21.2669  -24.9124  -0.456421  21.1305  -24.4033  -0.468841  21.2778  -24.8739  -0.448965  21.1491  -24.4084  -0.442455  21.1596  -24.3181
47  -0.473005  21.7343  -24.3389  -0.641028  21.5536  -24.4215  -0.498725  21.6053  -24.4723  -0.632179  21.5681  -24.3701  -0.498996  21.6179  -24.48  -0.491699  21.6293  -24.3842
48  -0.636192  21.9997  -23.8085  -0.700133  21.7874  -24.1056  -0.655274  22.0157  -24.5014  -0.697678  21.7969  -24.0589  -0.65857  22.032  -24.492  -0.652015  22.0382  -24.4057
49  -0.677222  22.2154  -23.551  -0.73025  22.2419  -24.1854  -0.82132  22.2349  -24.0836  -0.732271  22.2484  -24.1441  -0.825262  22.2593  -24.0564  -0.819109  22.2634  -23.981
50  -0.78219  22.486  -23.4013  -0.894691  22.6289  -24.2745  -0.872926  22.4196  -23.9169  -0.898935  22.639  -24.2274  -0.880759  22.444  -23.8853  -0.874299  22.4497  -23.8093
51  -0.794818  22.9925  -23.4648  -1.02585  22.7957  -24.0863  -0.927542  22.7391  -23.8224  -1.03255  22.811  -24.0272  -0.940344  22.7587  -23.7956  -0.933241  22.7651  -23.7151
52  -0.942625  23.241  -23.687  -1.05228  23.0289  -23.7195  -1.00668  23.1184  -23.981  -1.05482  23.0494  -23.668  -1.02143  23.139  -23.9481  -1.01507  23.1418  -23.87
53  -1.07136  23.3475  -23.2958  -1.08016  23.185  -23.6281  -1.14584  23.1966  -23.863  -1.1316  23.1562  -23.607  -1.16122  23.2263  -23.8101  -1.15517  23.2257  -23.7424
54  -1.06588  23.543  -22.8997  -1.1817  23.4404  -23.9435  -1.18616  23.3596  -23.64  -1.16621  23.4776  -23.7993  -1.20355  23.4047  -23.5367  -1.19716  23.4058  -23.4706
55  -1.13983  23.5944  -22.9885  -1.30599  23.6004  -23.7379  -1.2519  23.5238  -23.5242  -1.33099  23.6151  -23.6472  -1.27388  23.4951  -23.5708  -1.26665  23.4981  -23.5027
56  -1.20745  23.7503  -23.0136  -1.31881  23.6903  -23.7186  -1.29035  23.625  -23.6745  -1.35495  23.6755  -23.6468  -1.31949  23.6804  -23.5746  -1.31269  23.6814  -23.5101
57  -1.24536  23.9851  -22.9654  -1.40076  23.7896  -23.83  -1.39365  23.7586  -23.8002  -1.38988  23.8303  -23.6999  -1.40556  23.8473  -23.6143  -1.39963  23.8448  -23.5558
58  -1.3394  24.0289  -23.2545  -1.42405  23.9925  -23.8798  -1.41314  23.9829  -23.8096  -1.47569  23.9729  -23.8539  -1.44774  23.9373  -23.8577  -1.44135  23.9343  -23.8031
59  -1.39583  24.1578  -23.4446  -1.50386  24.0677  -24.2016  -1.49478  24.0369  -24.1536  -1.51769  24.1227  -24.0552  -1.54287  24.0639  -24.0715  -1.53568  24.0638  -24.0143
60  -1.41684  24.389  -23.545  -1.55107  24.2303  -24.4337  -1.55127  24.1749  -24.406  -1.60497  24.2215  -24.3514  -1.55821  24.286  -24.176  -1.55116  24.285  -24.1217
61  -1.49641  24.444  -23.9648  -1.61611  24.3961  -24.6592  -1.57996  24.3932  -24.5963  -1.63316  24.3752  -24.6107  -1.63837  24.3407  -24.5952  -1.63214  24.3346  -24.553
62  -1.54941  24.5805  -24.2852  -1.64523  24.4812  -25.0813  -1.66746  24.434  -25.0903  -1.69977  24.5021  -24.9452  -1.69579  24.4707  -24.9336  -1.68955  24.4684  -24.8864
63  -1.59402  24.6998  -24.4628  -1.72051  24.533  -25.3942  -1.71947  24.5506  -25.4772  -1.72407  24.5837  -25.2264  -1.71897  24.6224  -25.1148  -1.71128  24.62  -25.0701
64  -1.61292  24.7457  -24.8578  -1.72947  24.6967  -25.6115  -1.72763  24.7443  -25.6352  -1.79587  24.6352  -25.6035  -1.7981  24.6096  -25.6013  -1.79157  24.6057  -25.5617
65  -1.69439  24.8112  -25.2604  -1.79199  24.6988  -26.1257  -1.80575  24.7123  -26.1835  -1.82243  24.7321  -25.9814  -1.84374  24.6835  -26.0015  -1.83756  24.6785  -25.9659
66  -1.71497  24.972  -25.6045  -1.83674  24.7744  -26.6125  -1.86345  24.7461  -26.6971  -1.8845  24.8124  -26.4568  -1.88435  24.9052  -26.2838  -1.87716  24.8749  -26.286
67  -1.77198  24.9893  -26.1584  -1.87518  25.0011  -26.9012  -1.87084  25.011  -26.9269  -1.91019  24.9244  -26.9047  -1.93343  24.9019  -26.8687  -1.92767  24.8863  -26.8637
68  -1.8124  25.12  -26.5792  -1.91853  24.9991  -27.5041  -1.92824  25.0169  -27.5451  -1.97053  25.0038  -27.4109  -1.97777  24.9726  -27.3632  -1.97178  24.9603  -27.3616
69  -1.85048  25.3493  -26.8828  -1.9571  25.1066  -27.9604  -2.00556  25.0373  -28.1028  -1.99664  25.1536  -27.8433  -1.99447  25.2525  -27.6308  -1.99026  25.2324  -27.6464
70  -1.89538  25.3316  -27.4914  -1.9652  25.3762  -28.2379  -1.99481  25.3132  -28.3403  -2.04469  25.2377  -28.3459  -2.05825  25.3609  -28.5997  -2.05385  25.3432  -28.62
